quantity,count
1,5064
2,985
3,408
4,192
5,661
6,325
7,119
8,291
9,188
10,893
11,93
12,172
13,164
14,144
15,212
16,214
17,83
18,113
19,172
20,728
21,56
22,67
23,78
24,107
25,141
26,91
27,88
28,72
29,65
30,1025
31,27
32,126
33,5
34,15
35,421
36,504
37,264
38,17
39,60
40,143
41,34
42,7
43,45
44,41
45,22
46,26
47,22
48,24
49,25
50,154
51,36
52,40
53,33
54,27
55,139
56,33
57,31
58,40
59,22
60,169
61,114
62,27
63,46
64,99
65,3
66,5
67,8
68,6
69,5
70,81
72,6
73,2
74,3
75,3
76,2
77,7
78,8
79,44
80,18
81,5
82,29
83,7
84,4
85,1
86,156
87,9
88,11
89,6
90,39
91,23
92,2
93,21
94,9
95,6
96,33
97,20
98,13
99,24
100,48620
101,10
102,2
104,5
105,4
106,5
107,2
108,2
110,2
111,4
112,2
113,20
114,1
115,2
116,2
117,13
118,6
120,1
121,3
122,3
123,4
124,1
125,2
126,1
127,2
128,1
133,4
134,1
135,2
136,2
139,2
140,19
143,1
145,1
146,4
147,1
148,1
149,1
150,4
152,8
158,3
160,3
162,1
163,1
165,3
166,1
168,47
170,4
172,2
173,1
174,2
175,1
177,1
178,1
179,7
180,17
189,1
191,1
196,5
197,2
198,1
200,908
204,3
205,1
206,1
208,1
214,2
223,1
229,1
231,1
250,1
256,1
261,1
262,1
271,1
275,1
278,1
280,1
281,2
282,1
297,1
300,101
305,1
315,1
318,1
325,1
329,2
372,1
375,1
383,1
385,1
396,1
400,73
407,2
411,1
451,1
500,60
510,1
514,1
600,26
700,1
800,6
900,1
1000,23
1040,1
1100,1
1164,1
1200,1
1400,1
1420,1
1500,2
2000,2
4000,1
