quantity,count,probability,cumulative_probability
44,177,0.00016184159274071878,0.029027249735292988
45,231,0.00021121699391585334,0.02923846672920884
46,305,0.0002788795807114081,0.02951734630992025
47,111,0.00010149388019333213,0.02961884019011358
48,220,0.00020115904182462223,0.029819999231938205
49,192,0.00017555698195603395,0.02999555621389424
50,1591,0.0014547456161044272,0.03145030182999867
51,231,0.00021121699391585334,0.03166151882391452
52,187,0.0001709851855509289,0.03183250400946545
53,244,0.00022310366456912648,0.03205560767403457
54,248,0.0002267611016932105,0.03228236877572778
55,224,0.00020481647894870627,0.03248718525467648
56,269,0.00024596264659465175,0.03273314790127114
57,236,0.0002157887903209584,0.032948936691592094
58,237,0.0002167031496019794,0.033165639841194076
59,113,0.00010332259875537415,0.03326896243994945
60,321,0.00029350932920774425,0.03356247176915719
61,243,0.00022218930528810547,0.0337846610744453
62,169,0.0001545267184925507,0.03393918779293785
63,177,0.00016184159274071878,0.03410102938567857
64,105,9.600772450720606e-05,0.03419703711018578
65,224,0.00020481647894870627,0.03440185358913448
66,225,0.00020573083822972727,0.03460758442736421
67,226,0.0002066451975107483,0.03481422962487496
68,247,0.0002258467424121895,0.03504007636728715
69,224,0.00020481647894870627,0.03524489284623585
70,248,0.0002267611016932105,0.03547165394792906
71,116,0.00010606567659843717,0.0355777196245275
72,289,0.00026424983221507196,0.03584196945674257
73,176,0.00016092723345969778,0.03600289669020227
74,170,0.0001554410777735717,0.03615833776797584
75,292,0.00026699291005813494,0.036425330678033975
76,268,0.0002450482873136307,0.036670378965347604
77,490,0.00044803604770029496,0.0371184150130479
78,94,8.594977241597496e-05,0.03720436478546387
79,133,0.00012160978437579434,0.037325974569839666
80,241,0.00022036058672606344,0.03754633515656573
81,112,0.00010240823947435313,0.03764874339604009
82,352,0.00032185446691939556,0.03797059786295948
83,250,0.00022858982025525254,0.03819918768321474
84,229,0.00020938827535381133,0.03840857595856855
85,376,0.00034379908966389983,0.03875237504823245
86,217,0.0001984159639815592,0.03895079101221401
87,153,0.00013989696999621457,0.03909068798221023
88,160,0.00014629748496336164,0.039236985467173593
89,163,0.00014904056280642464,0.039386026029980016
90,592,0.000541300694364438,0.03992732672434445
91,189,0.00017281390411297092,0.040100140628457424
92,141,0.00012892465862396243,0.04022906528708139
93,129,0.00011795234725171031,0.0403470176343331
94,243,0.00022218930528810547,0.040569206939621204
95,318,0.0002907662513646812,0.04085997319098589
96,164,0.00014995492208744567,0.041009928113073336
97,167,0.0001526979999305087,0.04116262611300384
98,267,0.00024413392803260972,0.04140676004103645
99,340,0.0003108821555471434,0.041717642196583596
100,642050,0.5870643763795396,0.6287820185761231
101,16,1.4629748496336162e-05,0.6287966483246195
102,16,1.4629748496336162e-05,0.6288112780731158
103,18,1.6458467058378183e-05,0.6288277365401741
104,13,1.1886670653273133e-05,0.6288396232108274
105,20,1.8287185620420205e-05,0.6288579103964479
106,9,8.229233529189092e-06,0.6288661396299771
107,15,1.3715389215315153e-05,0.6288798550191924
108,26,2.3773341306546266e-05,0.628903628360499
109,19,1.7372826339399192e-05,0.6289210011868384
110,27,2.4687700587567275e-05,0.628945688887426
111,21,1.9201544901441214e-05,0.6289648904323274
112,11,1.0057952091231111e-05,0.6289749483844186
113,5,4.571796405105051e-06,0.6289795201808237
114,14,1.2801029934294142e-05,0.628992321210758
115,18,1.6458467058378183e-05,0.6290087796778163
116,16,1.4629748496336162e-05,0.6290234094263126
117,25,2.2858982025525253e-05,0.6290462684083381
118,11,1.0057952091231111e-05,0.6290563263604293
119,4,3.6574371240840404e-06,0.6290599837975533
120,41,3.748873052186142e-05,0.6290974725280752
121,14,1.2801029934294142e-05,0.6291102735580095
122,10,9.143592810210102e-06,0.6291194171508198
123,7,6.400514967147071e-06,0.6291258176657869
124,10,9.143592810210102e-06,0.6291349612585971
125,44,4.0231808364924445e-05,0.629175193066962
126,12,1.0972311372252122e-05,0.6291861653783343
127,10,9.143592810210102e-06,0.6291953089711445
128,9,8.229233529189092e-06,0.6292035382046737
129,13,1.1886670653273133e-05,0.629215424875327
130,24,2.1944622744504244e-05,0.6292373694980715
131,2,1.8287185620420202e-06,0.6292391982166335
132,11,1.0057952091231111e-05,0.6292492561687247
133,10,9.143592810210102e-06,0.629258399761535
134,5,4.571796405105051e-06,0.6292629715579401
135,11,1.0057952091231111e-05,0.6292730295100313
136,10,9.143592810210102e-06,0.6292821731028415
137,6,5.486155686126061e-06,0.6292876592585276
138,6,5.486155686126061e-06,0.6292931454142137
139,8,7.314874248168081e-06,0.6293004602884619
140,39,3.566001195981939e-05,0.6293361203004217
141,15,1.3715389215315153e-05,0.6293498356896371
142,25,2.2858982025525253e-05,0.6293726946716626
143,2,1.8287185620420202e-06,0.6293745233902246
144,15,1.3715389215315153e-05,0.62938823877944
145,9,8.229233529189092e-06,0.6293964680129691
146,7,6.400514967147071e-06,0.6294028685279363
147,11,1.0057952091231111e-05,0.6294129264800274
148,10,9.143592810210102e-06,0.6294220700728377
149,2,1.8287185620420202e-06,0.6294238987913997
150,280,0.00025602059868588286,0.6296799193900856
151,11,1.0057952091231111e-05,0.6296899773421768
152,11,1.0057952091231111e-05,0.629700035294268
153,6,5.486155686126061e-06,0.6297055214499541
154,15,1.3715389215315153e-05,0.6297192368391694
155,9,8.229233529189092e-06,0.6297274660726986
156,11,1.0057952091231111e-05,0.6297375240247898
157,3,2.7430778430630305e-06,0.6297402671026329
158,7,6.400514967147071e-06,0.6297466676176
159,7,6.400514967147071e-06,0.6297530681325672
160,21,1.9201544901441214e-05,0.6297722696774686
161,1,9.143592810210101e-07,0.6297731840367496
162,8,7.314874248168081e-06,0.6297804989109979
163,7,6.400514967147071e-06,0.629786899425965
164,10,9.143592810210102e-06,0.6297960430187752
165,11,1.0057952091231111e-05,0.6298061009708664
166,5,4.571796405105051e-06,0.6298106727672715
167,8,7.314874248168081e-06,0.6298179876415197
168,7,6.400514967147071e-06,0.6298243881564869
169,9,8.229233529189092e-06,0.6298326173900161
170,19,1.7372826339399192e-05,0.6298499902163555
171,5,4.571796405105051e-06,0.6298545620127606
172,8,7.314874248168081e-06,0.6298618768870088
173,3,2.7430778430630305e-06,0.6298646199648519
174,5,4.571796405105051e-06,0.629869191761257
175,10,9.143592810210102e-06,0.6298783353540672
176,11,1.0057952091231111e-05,0.6298883933061584
177,4,3.6574371240840404e-06,0.6298920507432825
178,5,4.571796405105051e-06,0.6298966225396876
179,1,9.143592810210101e-07,0.6298975368989687
180,22,2.0115904182462223e-05,0.6299176528031512
181,6,5.486155686126061e-06,0.6299231389588372
182,12,1.0972311372252122e-05,0.6299341112702095
183,11,1.0057952091231111e-05,0.6299441692223007
184,10,9.143592810210102e-06,0.6299533128151109
185,4,3.6574371240840404e-06,0.629956970252235
186,5,4.571796405105051e-06,0.6299615420486401
187,15,1.3715389215315153e-05,0.6299752574378554
188,2,1.8287185620420202e-06,0.6299770861564175
189,10,9.143592810210102e-06,0.6299862297492277
190,14,1.2801029934294142e-05,0.629999030779162
191,3,2.7430778430630305e-06,0.6300017738570051
192,10,9.143592810210102e-06,0.6300109174498153
193,8,7.314874248168081e-06,0.6300182323240635
194,11,1.0057952091231111e-05,0.6300282902761547
195,8,7.314874248168081e-06,0.6300356051504029
196,9,8.229233529189092e-06,0.6300438343839321
197,12,1.0972311372252122e-05,0.6300548066953043
198,13,1.1886670653273133e-05,0.6300666933659577
199,5,4.571796405105051e-06,0.6300712651623628
200,126101,0.1153016196960304,0.7453728848583931
201,8,7.314874248168081e-06,0.7453801997326414
202,7,6.400514967147071e-06,0.7453866002476085
203,16,1.4629748496336162e-05,0.7454012299961048
204,10,9.143592810210102e-06,0.745410373588915
205,9,8.229233529189092e-06,0.7454186028224442
206,7,6.400514967147071e-06,0.7454250033374114
207,4,3.6574371240840404e-06,0.7454286607745354
208,4,3.6574371240840404e-06,0.7454323182116595
209,7,6.400514967147071e-06,0.7454387187266266
210,9,8.229233529189092e-06,0.7454469479601558
211,4,3.6574371240840404e-06,0.7454506053972798
212,6,5.486155686126061e-06,0.7454560915529659
213,8,7.314874248168081e-06,0.7454634064272141
214,13,1.1886670653273133e-05,0.7454752930978674
215,8,7.314874248168081e-06,0.7454826079721156
216,7,6.400514967147071e-06,0.7454890084870828
217,2,1.8287185620420202e-06,0.7454908372056448
218,3,2.7430778430630305e-06,0.7454935802834879
219,9,8.229233529189092e-06,0.7455018095170171
220,6,5.486155686126061e-06,0.7455072956727031
221,10,9.143592810210102e-06,0.7455164392655134
222,7,6.400514967147071e-06,0.7455228397804805
223,6,5.486155686126061e-06,0.7455283259361666
224,7,6.400514967147071e-06,0.7455347264511337
225,5,4.571796405105051e-06,0.7455392982475388
226,9,8.229233529189092e-06,0.745547527481068
227,6,5.486155686126061e-06,0.7455530136367541
228,6,5.486155686126061e-06,0.7455584997924402
229,4,3.6574371240840404e-06,0.7455621572295642
230,12,1.0972311372252122e-05,0.7455731295409365
231,15,1.3715389215315153e-05,0.7455868449301518
232,6,5.486155686126061e-06,0.7455923310858379
233,5,4.571796405105051e-06,0.745596902882243
234,1,9.143592810210101e-07,0.7455978172415241
235,7,6.400514967147071e-06,0.7456042177564912
236,3,2.7430778430630305e-06,0.7456069608343343
237,4,3.6574371240840404e-06,0.7456106182714584
238,2,1.8287185620420202e-06,0.7456124469900204
239,5,4.571796405105051e-06,0.7456170187864255
240,6,5.486155686126061e-06,0.7456225049421116
241,4,3.6574371240840404e-06,0.7456261623792356
242,3,2.7430778430630305e-06,0.7456289054570787
243,4,3.6574371240840404e-06,0.7456325628942028
244,1,9.143592810210101e-07,0.7456334772534838
245,3,2.7430778430630305e-06,0.7456362203313269
246,9,8.229233529189092e-06,0.7456444495648561
247,8,7.314874248168081e-06,0.7456517644391043
248,8,7.314874248168081e-06,0.7456590793133525
249,3,2.7430778430630305e-06,0.7456618223911956
250,1518,0.0013879973885898933,0.7470498197797855
251,1,9.143592810210101e-07,0.7470507341390665
252,2,1.8287185620420202e-06,0.7470525628576286
253,1,9.143592810210101e-07,0.7470534772169096
254,3,2.7430778430630305e-06,0.7470562202947527
255,7,6.400514967147071e-06,0.7470626208097199
256,6,5.486155686126061e-06,0.7470681069654059
257,5,4.571796405105051e-06,0.747072678761811
258,6,5.486155686126061e-06,0.7470781649174971
259,2,1.8287185620420202e-06,0.7470799936360591
260,12,1.0972311372252122e-05,0.7470909659474314
261,5,4.571796405105051e-06,0.7470955377438365
262,7,6.400514967147071e-06,0.7471019382588037
263,5,4.571796405105051e-06,0.7471065100552088
264,7,6.400514967147071e-06,0.7471129105701759
265,6,5.486155686126061e-06,0.747118396725862
266,7,6.400514967147071e-06,0.7471247972408291
267,1,9.143592810210101e-07,0.7471257116001102
268,9,8.229233529189092e-06,0.7471339408336394
269,5,4.571796405105051e-06,0.7471385126300445
270,9,8.229233529189092e-06,0.7471467418635737
271,6,5.486155686126061e-06,0.7471522280192597
272,2,1.8287185620420202e-06,0.7471540567378218
273,5,4.571796405105051e-06,0.7471586285342269
274,4,3.6574371240840404e-06,0.7471622859713509
275,4,3.6574371240840404e-06,0.747165943408475
276,5,4.571796405105051e-06,0.7471705152048801
277,2,1.8287185620420202e-06,0.7471723439234421
278,3,2.7430778430630305e-06,0.7471750870012852
279,11,1.0057952091231111e-05,0.7471851449533764
280,13,1.1886670653273133e-05,0.7471970316240297
281,4,3.6574371240840404e-06,0.7472006890611538
282,3,2.7430778430630305e-06,0.7472034321389969
284,3,2.7430778430630305e-06,0.74720617521684
285,4,3.6574371240840404e-06,0.747209832653964
287,3,2.7430778430630305e-06,0.7472125757318071
288,5,4.571796405105051e-06,0.7472171475282122
289,1,9.143592810210101e-07,0.7472180618874933
290,5,4.571796405105051e-06,0.7472226336838984
291,4,3.6574371240840404e-06,0.7472262911210225
292,2,1.8287185620420202e-06,0.7472281198395845
293,6,5.486155686126061e-06,0.7472336059952706
294,1,9.143592810210101e-07,0.7472345203545516
295,5,4.571796405105051e-06,0.7472390921509567
296,3,2.7430778430630305e-06,0.7472418352287998
297,2,1.8287185620420202e-06,0.7472436639473619
298,1,9.143592810210101e-07,0.7472445783066429
299,7,6.400514967147071e-06,0.7472509788216101
300,33371,0.03051308356695213,0.7777640623885622
301,88,8.046361672984889e-05,0.7778445260052921
302,70,6.400514967147071e-05,0.7779085311549635
303,66,6.034771254738667e-05,0.7779688788675109
304,52,4.754668261309253e-05,0.778016425550124
305,66,6.034771254738667e-05,0.7780767732626713
306,54,4.937540117513455e-05,0.7781261486638464
307,43,3.9317449083903436e-05,0.7781654661129304
308,59,5.39471975802396e-05,0.7782194133105106
309,48,4.388924548900849e-05,0.7782633025559996
310,59,5.39471975802396e-05,0.7783172497535799
311,40,3.657437124084041e-05,0.7783538241248207
312,43,3.9317449083903436e-05,0.7783931415739046
313,37,3.3831293397777375e-05,0.7784269728673023
314,43,3.9317449083903436e-05,0.7784662903163863
315,43,3.9317449083903436e-05,0.7785056077654702
316,49,4.48036047700295e-05,0.7785504113702402
317,38,3.4745652678798384e-05,0.778585157022919
318,26,2.3773341306546266e-05,0.7786089303642255
319,32,2.9259496992672323e-05,0.7786381898612181
320,39,3.566001195981939e-05,0.778673849873178
321,35,3.200257483573536e-05,0.7787058524480137
322,34,3.108821555471435e-05,0.7787369406635685
323,26,2.3773341306546266e-05,0.778760714004875
324,14,1.2801029934294142e-05,0.7787735150348093
325,25,2.2858982025525253e-05,0.7787963740168348
326,16,1.4629748496336162e-05,0.7788110037653311
327,16,1.4629748496336162e-05,0.7788256335138274
328,15,1.3715389215315153e-05,0.7788393489030427
329,28,2.5602059868588284e-05,0.7788649509629113
330,16,1.4629748496336162e-05,0.7788795807114076
331,12,1.0972311372252122e-05,0.7788905530227799
332,10,9.143592810210102e-06,0.7788996966155901
333,15,1.3715389215315153e-05,0.7789134120048055
334,6,5.486155686126061e-06,0.7789188981604915
335,14,1.2801029934294142e-05,0.7789316991904258
336,14,1.2801029934294142e-05,0.7789445002203601
337,10,9.143592810210102e-06,0.7789536438131703
338,14,1.2801029934294142e-05,0.7789664448431046
339,8,7.314874248168081e-06,0.7789737597173528
340,13,1.1886670653273133e-05,0.7789856463880062
341,5,4.571796405105051e-06,0.7789902181844113
342,17,1.5544107777357174e-05,0.7790057622921887
343,7,6.400514967147071e-06,0.7790121628071558
344,14,1.2801029934294142e-05,0.7790249638370901
345,15,1.3715389215315153e-05,0.7790386792263054
346,7,6.400514967147071e-06,0.7790450797412726
347,5,4.571796405105051e-06,0.7790496515376777
348,3,2.7430778430630305e-06,0.7790523946155208
349,2,1.8287185620420202e-06,0.7790542233340828
350,276,0.0002523631615617988,0.7793065864956447
351,4,3.6574371240840404e-06,0.7793102439327687
352,4,3.6574371240840404e-06,0.7793139013698928
353,6,5.486155686126061e-06,0.7793193875255788
354,3,2.7430778430630305e-06,0.7793221306034219
355,6,5.486155686126061e-06,0.779327616759108
356,2,1.8287185620420202e-06,0.77932944547767
358,4,3.6574371240840404e-06,0.7793331029147941
359,3,2.7430778430630305e-06,0.7793358459926372
360,10,9.143592810210102e-06,0.7793449895854474
361,1,9.143592810210101e-07,0.7793459039447285
362,3,2.7430778430630305e-06,0.7793486470225716
363,5,4.571796405105051e-06,0.7793532188189767
364,11,1.0057952091231111e-05,0.7793632767710679
365,7,6.400514967147071e-06,0.779369677286035
366,4,3.6574371240840404e-06,0.7793733347231591
367,1,9.143592810210101e-07,0.7793742490824401
368,1,9.143592810210101e-07,0.7793751634417212
369,4,3.6574371240840404e-06,0.7793788208788452
370,5,4.571796405105051e-06,0.7793833926752504
371,4,3.6574371240840404e-06,0.7793870501123744
373,10,9.143592810210102e-06,0.7793961937051846
374,1,9.143592810210101e-07,0.7793971080644657
375,2,1.8287185620420202e-06,0.7793989367830277
377,1,9.143592810210101e-07,0.7793998511423088
378,4,3.6574371240840404e-06,0.7794035085794329
379,9,8.229233529189092e-06,0.779411737812962
380,8,7.314874248168081e-06,0.7794190526872102
381,5,4.571796405105051e-06,0.7794236244836154
382,4,3.6574371240840404e-06,0.7794272819207394
384,2,1.8287185620420202e-06,0.7794291106393014
385,2,1.8287185620420202e-06,0.7794309393578635
386,1,9.143592810210101e-07,0.7794318537171445
388,2,1.8287185620420202e-06,0.7794336824357065
389,2,1.8287185620420202e-06,0.7794355111542686
390,4,3.6574371240840404e-06,0.7794391685913926
392,1,9.143592810210101e-07,0.7794400829506737
394,1,9.143592810210101e-07,0.7794409973099548
396,1,9.143592810210101e-07,0.7794419116692358
399,9,8.229233529189092e-06,0.779450140902765
400,7020,0.006418802152767491,0.7858689430555325
401,9,8.229233529189092e-06,0.7858771722890616
402,1,9.143592810210101e-07,0.7858780866483427
404,1,9.143592810210101e-07,0.7858790010076238
405,1,9.143592810210101e-07,0.7858799153669048
406,3,2.7430778430630305e-06,0.7858826584447479
407,1,9.143592810210101e-07,0.785883572804029
411,1,9.143592810210101e-07,0.78588448716331
412,2,1.8287185620420202e-06,0.7858863158818721
414,29,2.6516419149609293e-05,0.7859128323010217
415,3,2.7430778430630305e-06,0.7859155753788648
419,3,2.7430778430630305e-06,0.7859183184567079
420,9,8.229233529189092e-06,0.7859265476902371
422,3,2.7430778430630305e-06,0.7859292907680802
423,1,9.143592810210101e-07,0.7859302051273612
424,1,9.143592810210101e-07,0.7859311194866423
425,3,2.7430778430630305e-06,0.7859338625644854
426,2,1.8287185620420202e-06,0.7859356912830474
427,8,7.314874248168081e-06,0.7859430061572956
430,3,2.7430778430630305e-06,0.7859457492351387
431,5,4.571796405105051e-06,0.7859503210315438
433,3,2.7430778430630305e-06,0.7859530641093869
434,1,9.143592810210101e-07,0.785953978468668
437,1,9.143592810210101e-07,0.7859548928279491
440,4,3.6574371240840404e-06,0.7859585502650731
441,2,1.8287185620420202e-06,0.7859603789836351
444,1,9.143592810210101e-07,0.7859612933429162
445,10,9.143592810210102e-06,0.7859704369357264
448,3,2.7430778430630305e-06,0.7859731800135695
450,18,1.6458467058378183e-05,0.7859896384806279
451,2,1.8287185620420202e-06,0.7859914671991899
452,1,9.143592810210101e-07,0.785992381558471
453,2,1.8287185620420202e-06,0.785994210277033
454,2,1.8287185620420202e-06,0.785996038995595
455,3,2.7430778430630305e-06,0.7859987820734381
456,1,9.143592810210101e-07,0.7859996964327192
458,3,2.7430778430630305e-06,0.7860024395105623
459,1,9.143592810210101e-07,0.7860033538698433
460,4,3.6574371240840404e-06,0.7860070113069674
464,1,9.143592810210101e-07,0.7860079256662484
465,6,5.486155686126061e-06,0.7860134118219345
470,12,1.0972311372252122e-05,0.7860243841333068
471,5,4.571796405105051e-06,0.7860289559297119
473,1,9.143592810210101e-07,0.786029870288993
475,10,9.143592810210102e-06,0.7860390138818032
476,5,4.571796405105051e-06,0.7860435856782083
477,7,6.400514967147071e-06,0.7860499861931755
478,6,5.486155686126061e-06,0.7860554723488615
479,3,2.7430778430630305e-06,0.7860582154267046
480,6,5.486155686126061e-06,0.7860637015823907
481,1,9.143592810210101e-07,0.7860646159416718
483,2,1.8287185620420202e-06,0.7860664446602338
484,1,9.143592810210101e-07,0.7860673590195149
485,2,1.8287185620420202e-06,0.7860691877380769
486,2,1.8287185620420202e-06,0.7860710164566389
487,1,9.143592810210101e-07,0.78607193081592
488,6,5.486155686126061e-06,0.786077416971606
490,5,4.571796405105051e-06,0.7860819887680112
491,6,5.486155686126061e-06,0.7860874749236972
492,1,9.143592810210101e-07,0.7860883892829783
495,4,3.6574371240840404e-06,0.7860920467201024
499,1,9.143592810210101e-07,0.7860929610793834
500,19774,0.018080540422909453,0.8041735015022928
501,10,9.143592810210102e-06,0.8041826450951031
505,5,4.571796405105051e-06,0.8041872168915082
506,4,3.6574371240840404e-06,0.8041908743286322
507,1,9.143592810210101e-07,0.8041917886879133
508,2,1.8287185620420202e-06,0.8041936174064753
509,7,6.400514967147071e-06,0.8042000179214425
510,2,1.8287185620420202e-06,0.8042018466400045
511,1,9.143592810210101e-07,0.8042027609992856
513,2,1.8287185620420202e-06,0.8042045897178476
514,1,9.143592810210101e-07,0.8042055040771287
515,2,1.8287185620420202e-06,0.8042073327956907
517,1,9.143592810210101e-07,0.8042082471549717
518,1,9.143592810210101e-07,0.8042091615142528
520,3,2.7430778430630305e-06,0.8042119045920959
521,3,2.7430778430630305e-06,0.804214647669939
522,1,9.143592810210101e-07,0.8042155620292201
523,3,2.7430778430630305e-06,0.8042183051070632
525,1,9.143592810210101e-07,0.8042192194663442
526,6,5.486155686126061e-06,0.8042247056220303
527,7,6.400514967147071e-06,0.8042311061369974
529,2,1.8287185620420202e-06,0.8042329348555595
530,11,1.0057952091231111e-05,0.8042429928076507
531,4,3.6574371240840404e-06,0.8042466502447747
534,3,2.7430778430630305e-06,0.8042493933226178
535,3,2.7430778430630305e-06,0.8042521364004609
536,1,9.143592810210101e-07,0.804253050759742
537,1,9.143592810210101e-07,0.804253965119023
542,2,1.8287185620420202e-06,0.804255793837585
543,1,9.143592810210101e-07,0.8042567081968661
544,5,4.571796405105051e-06,0.8042612799932712
545,7,6.400514967147071e-06,0.8042676805082384
546,3,2.7430778430630305e-06,0.8042704235860815
547,1,9.143592810210101e-07,0.8042713379453625
550,5,4.571796405105051e-06,0.8042759097417677
551,9,8.229233529189092e-06,0.8042841389752968
553,3,2.7430778430630305e-06,0.8042868820531399
554,5,4.571796405105051e-06,0.804291453849545
555,2,1.8287185620420202e-06,0.8042932825681071
556,2,1.8287185620420202e-06,0.8042951112866691
558,1,9.143592810210101e-07,0.8042960256459502
559,3,2.7430778430630305e-06,0.8042987687237932
560,6,5.486155686126061e-06,0.8043042548794793
562,2,1.8287185620420202e-06,0.8043060835980413
563,2,1.8287185620420202e-06,0.8043079123166034
564,2,1.8287185620420202e-06,0.8043097410351654
565,3,2.7430778430630305e-06,0.8043124841130085
567,7,6.400514967147071e-06,0.8043188846279756
568,2,1.8287185620420202e-06,0.8043207133465377
569,13,1.1886670653273133e-05,0.804332600017191
570,6,5.486155686126061e-06,0.804338086172877
571,1,9.143592810210101e-07,0.8043390005321581
573,2,1.8287185620420202e-06,0.8043408292507201
574,5,4.571796405105051e-06,0.8043454010471253
575,2,1.8287185620420202e-06,0.8043472297656873
576,5,4.571796405105051e-06,0.8043518015620924
577,3,2.7430778430630305e-06,0.8043545446399355
579,6,5.486155686126061e-06,0.8043600307956216
580,2,1.8287185620420202e-06,0.8043618595141836
581,19,1.7372826339399192e-05,0.804379232340523
582,2,1.8287185620420202e-06,0.804381061059085
585,2,1.8287185620420202e-06,0.804382889777647
586,22,2.0115904182462223e-05,0.8044030056818295
587,1,9.143592810210101e-07,0.8044039200411106
590,6,5.486155686126061e-06,0.8044094061967967
591,5,4.571796405105051e-06,0.8044139779932018
596,1,9.143592810210101e-07,0.8044148923524829
597,4,3.6574371240840404e-06,0.8044185497896069
598,1,9.143592810210101e-07,0.804419464148888
599,3,2.7430778430630305e-06,0.8044222072267311
600,6282,0.005744005003373986,0.8101662122301051
602,1,9.143592810210101e-07,0.8101671265893862
603,1,9.143592810210101e-07,0.8101680409486672
604,2,1.8287185620420202e-06,0.8101698696672293
606,2,1.8287185620420202e-06,0.8101716983857913
607,4,3.6574371240840404e-06,0.8101753558229153
610,4,3.6574371240840404e-06,0.8101790132600394
613,2,1.8287185620420202e-06,0.8101808419786014
616,7,6.400514967147071e-06,0.8101872424935685
617,6,5.486155686126061e-06,0.8101927286492546
618,7,6.400514967147071e-06,0.8101991291642218
619,1,9.143592810210101e-07,0.8102000435235028
620,9,8.229233529189092e-06,0.810208272757032
621,1,9.143592810210101e-07,0.8102091871163131
623,9,8.229233529189092e-06,0.8102174163498422
628,1,9.143592810210101e-07,0.8102183307091233
629,2,1.8287185620420202e-06,0.8102201594276853
630,5,4.571796405105051e-06,0.8102247312240904
631,5,4.571796405105051e-06,0.8102293030204956
632,3,2.7430778430630305e-06,0.8102320460983387
636,1,9.143592810210101e-07,0.8102329604576197
640,7,6.400514967147071e-06,0.8102393609725869
644,7,6.400514967147071e-06,0.810245761487554
645,1,9.143592810210101e-07,0.8102466758468351
646,4,3.6574371240840404e-06,0.8102503332839591
648,6,5.486155686126061e-06,0.8102558194396452
649,9,8.229233529189092e-06,0.8102640486731744
650,10,9.143592810210102e-06,0.8102731922659846
652,1,9.143592810210101e-07,0.8102741066252657
653,7,6.400514967147071e-06,0.8102805071402328
654,7,6.400514967147071e-06,0.8102869076552
655,1,9.143592810210101e-07,0.810287822014481
656,4,3.6574371240840404e-06,0.8102914794516051
658,5,4.571796405105051e-06,0.8102960512480102
659,7,6.400514967147071e-06,0.8103024517629773
660,1,9.143592810210101e-07,0.8103033661222584
662,1,9.143592810210101e-07,0.8103042804815395
663,1,9.143592810210101e-07,0.8103051948408205
664,3,2.7430778430630305e-06,0.8103079379186636
666,7,6.400514967147071e-06,0.8103143384336308
668,1,9.143592810210101e-07,0.8103152527929118
669,5,4.571796405105051e-06,0.810319824589317
670,3,2.7430778430630305e-06,0.81032256766716
671,5,4.571796405105051e-06,0.8103271394635652
673,1,9.143592810210101e-07,0.8103280538228462
674,27,2.4687700587567275e-05,0.8103527415234338
676,1,9.143592810210101e-07,0.8103536558827149
678,1,9.143592810210101e-07,0.810354570241996
679,9,8.229233529189092e-06,0.8103627994755251
680,6,5.486155686126061e-06,0.8103682856312112
682,1,9.143592810210101e-07,0.8103691999904923
683,8,7.314874248168081e-06,0.8103765148647405
684,1,9.143592810210101e-07,0.8103774292240216
685,1,9.143592810210101e-07,0.8103783435833026
687,2,1.8287185620420202e-06,0.8103801723018647
695,6,5.486155686126061e-06,0.8103856584575507
696,1,9.143592810210101e-07,0.8103865728168318
697,8,7.314874248168081e-06,0.81039388769108
698,8,7.314874248168081e-06,0.8104012025653282
699,15,1.3715389215315153e-05,0.8104149179545436
