quantity,count,probability,cumulative_probability
402,1,4.81000481000481e-05,0.9425204425204458
406,1,4.81000481000481e-05,0.9425685425685458
407,1,4.81000481000481e-05,0.9426166426166459
408,1,4.81000481000481e-05,0.942664742664746
409,2,9.62000962000962e-05,0.9427609427609461
410,1,4.81000481000481e-05,0.9428090428090462
411,1,4.81000481000481e-05,0.9428571428571463
412,2,9.62000962000962e-05,0.9429533429533464
414,10,0.000481000481000481,0.943434343434347
415,2,9.62000962000962e-05,0.9435305435305471
418,2,9.62000962000962e-05,0.9436267436267473
419,1,4.81000481000481e-05,0.9436748436748473
420,2,9.62000962000962e-05,0.9437710437710475
423,3,0.0001443001443001443,0.9439153439153476
424,1,4.81000481000481e-05,0.9439634439634477
425,1,4.81000481000481e-05,0.9440115440115477
427,1,4.81000481000481e-05,0.9440596440596478
431,1,4.81000481000481e-05,0.9441077441077479
434,1,4.81000481000481e-05,0.944155844155848
435,2,9.62000962000962e-05,0.9442520442520481
436,1,4.81000481000481e-05,0.9443001443001482
437,2,9.62000962000962e-05,0.9443963443963483
440,1,4.81000481000481e-05,0.9444444444444484
442,2,9.62000962000962e-05,0.9445406445406486
443,1,4.81000481000481e-05,0.9445887445887486
444,1,4.81000481000481e-05,0.9446368446368487
447,1,4.81000481000481e-05,0.9446849446849488
448,1,4.81000481000481e-05,0.9447330447330489
450,6,0.0002886002886002886,0.9450216450216492
451,3,0.0001443001443001443,0.9451659451659493
452,1,4.81000481000481e-05,0.9452140452140494
453,2,9.62000962000962e-05,0.9453102453102495
455,1,4.81000481000481e-05,0.9453583453583496
456,1,4.81000481000481e-05,0.9454064454064497
459,2,9.62000962000962e-05,0.9455026455026498
460,1,4.81000481000481e-05,0.9455507455507499
463,2,9.62000962000962e-05,0.9456469456469501
464,2,9.62000962000962e-05,0.9457431457431502
468,1,4.81000481000481e-05,0.9457912457912503
469,2,9.62000962000962e-05,0.9458874458874504
470,2,9.62000962000962e-05,0.9459836459836506
471,1,4.81000481000481e-05,0.9460317460317507
472,2,9.62000962000962e-05,0.9461279461279508
473,3,0.0001443001443001443,0.9462722462722509
474,1,4.81000481000481e-05,0.946320346320351
475,2,9.62000962000962e-05,0.9464165464165512
477,2,9.62000962000962e-05,0.9465127465127513
481,1,4.81000481000481e-05,0.9465608465608514
482,1,4.81000481000481e-05,0.9466089466089515
484,1,4.81000481000481e-05,0.9466570466570515
485,1,4.81000481000481e-05,0.9467051467051516
486,1,4.81000481000481e-05,0.9467532467532517
488,1,4.81000481000481e-05,0.9468013468013518
490,2,9.62000962000962e-05,0.9468975468975519
492,3,0.0001443001443001443,0.947041847041852
494,1,4.81000481000481e-05,0.9470899470899521
495,1,4.81000481000481e-05,0.9471380471380522
496,1,4.81000481000481e-05,0.9471861471861522
498,2,9.62000962000962e-05,0.9472823472823524
499,2,9.62000962000962e-05,0.9473785473785525
500,184,0.00885040885040885,0.9562289562289614
501,2,9.62000962000962e-05,0.9563251563251616
504,2,9.62000962000962e-05,0.9564213564213617
506,2,9.62000962000962e-05,0.9565175565175619
508,1,4.81000481000481e-05,0.956565656565662
509,1,4.81000481000481e-05,0.956613756613762
510,2,9.62000962000962e-05,0.9567099567099622
511,1,4.81000481000481e-05,0.9567580567580622
512,2,9.62000962000962e-05,0.9568542568542624
516,1,4.81000481000481e-05,0.9569023569023625
522,2,9.62000962000962e-05,0.9569985569985626
523,2,9.62000962000962e-05,0.9570947570947628
528,1,4.81000481000481e-05,0.9571428571428628
529,1,4.81000481000481e-05,0.9571909571909629
531,1,4.81000481000481e-05,0.957239057239063
532,1,4.81000481000481e-05,0.9572871572871631
533,1,4.81000481000481e-05,0.9573352573352631
534,1,4.81000481000481e-05,0.9573833573833632
536,1,4.81000481000481e-05,0.9574314574314633
538,2,9.62000962000962e-05,0.9575276575276634
541,1,4.81000481000481e-05,0.9575757575757635
542,1,4.81000481000481e-05,0.9576238576238636
544,1,4.81000481000481e-05,0.9576719576719637
545,1,4.81000481000481e-05,0.9577200577200637
546,1,4.81000481000481e-05,0.9577681577681638
547,1,4.81000481000481e-05,0.9578162578162639
548,1,4.81000481000481e-05,0.957864357864364
549,2,9.62000962000962e-05,0.9579605579605641
550,1,4.81000481000481e-05,0.9580086580086642
553,2,9.62000962000962e-05,0.9581048581048643
554,1,4.81000481000481e-05,0.9581529581529644
556,1,4.81000481000481e-05,0.9582010582010645
559,1,4.81000481000481e-05,0.9582491582491646
561,2,9.62000962000962e-05,0.9583453583453647
563,1,4.81000481000481e-05,0.9583934583934648
564,3,0.0001443001443001443,0.9585377585377649
565,1,4.81000481000481e-05,0.958585858585865
566,1,4.81000481000481e-05,0.958633958633965
568,2,9.62000962000962e-05,0.9587301587301652
570,1,4.81000481000481e-05,0.9587782587782653
572,1,4.81000481000481e-05,0.9588263588263654
577,6,0.0002886002886002886,0.9591149591149657
582,1,4.81000481000481e-05,0.9591630591630658
585,2,9.62000962000962e-05,0.9592592592592659
586,1,4.81000481000481e-05,0.959307359307366
587,2,9.62000962000962e-05,0.9594035594035661
588,1,4.81000481000481e-05,0.9594516594516662
589,2,9.62000962000962e-05,0.9595478595478664
590,4,0.0001924001924001924,0.9597402597402666
592,1,4.81000481000481e-05,0.9597883597883666
593,1,4.81000481000481e-05,0.9598364598364667
594,1,4.81000481000481e-05,0.9598845598845668
595,1,4.81000481000481e-05,0.9599326599326669
597,2,9.62000962000962e-05,0.960028860028867
600,59,0.002837902837902838,0.9628667628667699
601,1,4.81000481000481e-05,0.9629148629148699
602,1,4.81000481000481e-05,0.96296296296297
604,2,9.62000962000962e-05,0.9630591630591702
608,1,4.81000481000481e-05,0.9631072631072702
610,1,4.81000481000481e-05,0.9631553631553703
611,2,9.62000962000962e-05,0.9632515632515705
612,1,4.81000481000481e-05,0.9632996632996705
613,2,9.62000962000962e-05,0.9633958633958707
614,1,4.81000481000481e-05,0.9634439634439708
616,1,4.81000481000481e-05,0.9634920634920708
617,1,4.81000481000481e-05,0.9635401635401709
618,1,4.81000481000481e-05,0.963588263588271
623,3,0.0001443001443001443,0.9637325637325711
627,1,4.81000481000481e-05,0.9637806637806712
628,1,4.81000481000481e-05,0.9638287638287713
629,1,4.81000481000481e-05,0.9638768638768713
630,2,9.62000962000962e-05,0.9639730639730715
632,1,4.81000481000481e-05,0.9640211640211716
634,2,9.62000962000962e-05,0.9641173641173717
635,1,4.81000481000481e-05,0.9641654641654718
638,1,4.81000481000481e-05,0.9642135642135718
641,1,4.81000481000481e-05,0.9642616642616719
646,2,9.62000962000962e-05,0.9643578643578721
650,3,0.0001443001443001443,0.9645021645021722
652,1,4.81000481000481e-05,0.9645502645502723
654,1,4.81000481000481e-05,0.9645983645983723
659,1,4.81000481000481e-05,0.9646464646464724
660,1,4.81000481000481e-05,0.9646945646945725
663,1,4.81000481000481e-05,0.9647426647426726
665,1,4.81000481000481e-05,0.9647907647907726
669,1,4.81000481000481e-05,0.9648388648388727
670,1,4.81000481000481e-05,0.9648869648869728
672,2,9.62000962000962e-05,0.9649831649831729
673,1,4.81000481000481e-05,0.965031265031273
674,1,4.81000481000481e-05,0.9650793650793731
675,1,4.81000481000481e-05,0.9651274651274732
677,3,0.0001443001443001443,0.9652717652717733
683,1,4.81000481000481e-05,0.9653198653198733
684,1,4.81000481000481e-05,0.9653679653679734
691,2,9.62000962000962e-05,0.9654641654641736
692,1,4.81000481000481e-05,0.9655122655122736
694,1,4.81000481000481e-05,0.9655603655603737
695,2,9.62000962000962e-05,0.9656565656565739
700,48,0.002308802308802309,0.9679653679653761
703,1,4.81000481000481e-05,0.9680134680134762
709,1,4.81000481000481e-05,0.9680615680615763
710,1,4.81000481000481e-05,0.9681096681096764
716,1,4.81000481000481e-05,0.9681577681577764
720,2,9.62000962000962e-05,0.9682539682539766
721,1,4.81000481000481e-05,0.9683020683020767
723,7,0.0003367003367003367,0.968638768638777
724,1,4.81000481000481e-05,0.968686868686877
729,4,0.0001924001924001924,0.9688792688792772
730,1,4.81000481000481e-05,0.9689273689273773
733,1,4.81000481000481e-05,0.9689754689754774
735,2,9.62000962000962e-05,0.9690716690716775
744,1,4.81000481000481e-05,0.9691197691197776
745,2,9.62000962000962e-05,0.9692159692159777
754,1,4.81000481000481e-05,0.9692640692640778
755,1,4.81000481000481e-05,0.9693121693121779
763,1,4.81000481000481e-05,0.969360269360278
768,1,4.81000481000481e-05,0.969408369408378
769,1,4.81000481000481e-05,0.9694564694564781
770,1,4.81000481000481e-05,0.9695045695045782
773,1,4.81000481000481e-05,0.9695526695526783
774,1,4.81000481000481e-05,0.9696007696007783
777,4,0.0001924001924001924,0.9697931697931785
790,1,4.81000481000481e-05,0.9698412698412786
794,3,0.0001443001443001443,0.9699855699855787
800,481,0.023136123136123135,0.9931216931217018
802,1,4.81000481000481e-05,0.9931697931698019
804,1,4.81000481000481e-05,0.993217893217902
814,1,4.81000481000481e-05,0.9932659932660021
815,1,4.81000481000481e-05,0.9933140933141021
816,1,4.81000481000481e-05,0.9933621933622022
820,15,0.0007215007215007215,0.9940836940837029
821,1,4.81000481000481e-05,0.994131794131803
823,122,0.005868205868205868,1.0
