quantity,count,probability,cumulative_probability
87,88,8.113111525781256e-05,0.024788321544736435
88,138,0.00012722833983611515,0.02491554988457255
89,85,7.83652817831144e-05,0.024993915166355664
90,356,0.0003282122389975144,0.025322127405353178
91,184,0.00016963778644815352,0.02549176519180133
92,219,0.00020190584365296533,0.025693671035454297
93,131,0.00012077472839515278,0.02581444576384945
94,378,0.0003484950178119676,0.02616294078166142
95,116,0.000106945561021662,0.02626988634268308
96,228,0.00021020334407705982,0.02648008968676014
97,185,0.0001705597309397196,0.02665064941769986
98,225,0.00020743751060236165,0.02685808692830222
99,165,0.00015212084110839853,0.027010207769410616
100,658138,0.6067667037902982,0.6337769115597088
101,14,1.2907222881924726e-05,0.6337898187825908
102,12,1.1063333898792622e-05,0.6338008821164896
103,8,7.375555932528415e-06,0.6338082576724221
104,4,3.6877779662642073e-06,0.6338119454503883
105,24,2.2126667797585243e-05,0.6338340721181859
106,14,1.2907222881924726e-05,0.6338469793410678
107,19,1.7516945339754983e-05,0.6338644962864076
108,14,1.2907222881924726e-05,0.6338774035092896
109,10,9.219444915660518e-06,0.6338866229542052
110,20,1.8438889831321035e-05,0.6339050618440365
111,13,1.1985278390358673e-05,0.6339170471224269
112,3,2.7658334746981554e-06,0.6339198129559016
113,8,7.375555932528415e-06,0.6339271885118342
114,9,8.297500424094467e-06,0.6339354860122582
115,20,1.8438889831321035e-05,0.6339539249020896
116,6,5.531666949396311e-06,0.633959456569039
117,11,1.014138940722657e-05,0.6339695979584462
118,8,7.375555932528415e-06,0.6339769735143788
119,8,7.375555932528415e-06,0.6339843490703113
120,24,2.2126667797585243e-05,0.6340064757381089
121,9,8.297500424094467e-06,0.634014773238533
122,5,4.609722457830259e-06,0.6340193829609908
123,7,6.453611440962363e-06,0.6340258365724317
124,4,3.6877779662642073e-06,0.6340295243503979
125,20,1.8438889831321035e-05,0.6340479632402293
126,8,7.375555932528415e-06,0.6340553387961618
127,3,2.7658334746981554e-06,0.6340581046296365
128,8,7.375555932528415e-06,0.6340654801855691
129,6,5.531666949396311e-06,0.6340710118525185
130,8,7.375555932528415e-06,0.634078387408451
131,5,4.609722457830259e-06,0.6340829971309089
132,6,5.531666949396311e-06,0.6340885287978583
133,9,8.297500424094467e-06,0.6340968262982823
134,5,4.609722457830259e-06,0.6341014360207402
135,5,4.609722457830259e-06,0.6341060457431981
136,3,2.7658334746981554e-06,0.6341088115766728
137,18,1.6595000848188933e-05,0.6341254065775209
138,6,5.531666949396311e-06,0.6341309382444703
139,6,5.531666949396311e-06,0.6341364699114197
140,20,1.8438889831321035e-05,0.634154908801251
141,9,8.297500424094467e-06,0.6341632063016751
142,7,6.453611440962363e-06,0.634169659913116
143,14,1.2907222881924726e-05,0.634182567135998
144,3,2.7658334746981554e-06,0.6341853329694727
145,5,4.609722457830259e-06,0.6341899426919305
146,5,4.609722457830259e-06,0.6341945524143884
147,9,8.297500424094467e-06,0.6342028499148125
148,20,1.8438889831321035e-05,0.6342212888046438
149,15,1.3829167373490777e-05,0.6342351179720173
150,155,0.00014290139619273803,0.63437801936821
151,2,1.8438889831321037e-06,0.6343798632571932
152,3,2.7658334746981554e-06,0.6343826290906679
153,4,3.6877779662642073e-06,0.6343863168686341
154,4,3.6877779662642073e-06,0.6343900046466003
155,3,2.7658334746981554e-06,0.634392770480075
156,9,8.297500424094467e-06,0.6344010679804991
157,11,1.014138940722657e-05,0.6344112093699064
158,4,3.6877779662642073e-06,0.6344148971478726
159,6,5.531666949396311e-06,0.634420428814822
160,17,1.567305635662288e-05,0.6344361018711786
161,1,9.219444915660518e-07,0.6344370238156701
162,7,6.453611440962363e-06,0.634443477427111
163,9,8.297500424094467e-06,0.6344517749275351
164,8,7.375555932528415e-06,0.6344591504834677
165,8,7.375555932528415e-06,0.6344665260394002
166,7,6.453611440962363e-06,0.6344729796508412
167,8,7.375555932528415e-06,0.6344803552067737
168,6,5.531666949396311e-06,0.6344858868737231
169,7,6.453611440962363e-06,0.634492340485164
170,26,2.3970556780717345e-05,0.6345163110419447
171,5,4.609722457830259e-06,0.6345209207644026
172,2,1.8438889831321037e-06,0.6345227646533858
173,2,1.8438889831321037e-06,0.6345246085423689
174,3,2.7658334746981554e-06,0.6345273743758436
175,10,9.219444915660518e-06,0.6345365938207592
176,4,3.6877779662642073e-06,0.6345402815987254
177,11,1.014138940722657e-05,0.6345504229881327
178,11,1.014138940722657e-05,0.6345605643775399
179,13,1.1985278390358673e-05,0.6345725496559304
180,12,1.1063333898792622e-05,0.6345836129898291
181,1,9.219444915660518e-07,0.6345845349343207
182,7,6.453611440962363e-06,0.6345909885457616
183,4,3.6877779662642073e-06,0.6345946763237278
184,4,3.6877779662642073e-06,0.634598364101694
185,2,1.8438889831321037e-06,0.6346002079906772
186,10,9.219444915660518e-06,0.6346094274355928
187,5,4.609722457830259e-06,0.6346140371580506
188,5,4.609722457830259e-06,0.6346186468805085
189,1,9.219444915660518e-07,0.634619568825
190,15,1.3829167373490777e-05,0.6346333979923735
191,3,2.7658334746981554e-06,0.6346361638258482
192,5,4.609722457830259e-06,0.6346407735483061
193,4,3.6877779662642073e-06,0.6346444613262723
194,50,4.609722457830259e-05,0.6346905585508505
195,12,1.1063333898792622e-05,0.6347016218847493
196,9,8.297500424094467e-06,0.6347099193851734
197,8,7.375555932528415e-06,0.634717294941106
198,12,1.1063333898792622e-05,0.6347283582750047
199,17,1.567305635662288e-05,0.6347440313313614
200,125037,0.11527717339194442,0.7500212047233058
201,3,2.7658334746981554e-06,0.7500239705567805
202,1,9.219444915660518e-07,0.750024892501272
203,4,3.6877779662642073e-06,0.7500285802792382
204,1,9.219444915660518e-07,0.7500295022237298
205,3,2.7658334746981554e-06,0.7500322680572045
206,2,1.8438889831321037e-06,0.7500341119461876
207,5,4.609722457830259e-06,0.7500387216686455
208,7,6.453611440962363e-06,0.7500451752800864
209,6,5.531666949396311e-06,0.7500507069470358
210,11,1.014138940722657e-05,0.750060848336443
211,5,4.609722457830259e-06,0.7500654580589009
212,3,2.7658334746981554e-06,0.7500682238923756
213,2,1.8438889831321037e-06,0.7500700677813588
214,5,4.609722457830259e-06,0.7500746775038166
215,6,5.531666949396311e-06,0.750080209170766
216,14,1.2907222881924726e-05,0.750093116393648
217,5,4.609722457830259e-06,0.7500977261161058
218,5,4.609722457830259e-06,0.7501023358385637
219,4,3.6877779662642073e-06,0.7501060236165299
220,12,1.1063333898792622e-05,0.7501170869504287
221,6,5.531666949396311e-06,0.7501226186173781
222,3,2.7658334746981554e-06,0.7501253844508528
223,4,3.6877779662642073e-06,0.750129072228819
224,3,2.7658334746981554e-06,0.7501318380622937
225,7,6.453611440962363e-06,0.7501382916737346
226,1,9.219444915660518e-07,0.7501392136182261
227,6,5.531666949396311e-06,0.7501447452851755
228,2,1.8438889831321037e-06,0.7501465891741587
230,10,9.219444915660518e-06,0.7501558086190743
231,9,8.297500424094467e-06,0.7501641061194984
232,2,1.8438889831321037e-06,0.7501659500084815
233,3,2.7658334746981554e-06,0.7501687158419562
234,5,4.609722457830259e-06,0.7501733255644141
235,3,2.7658334746981554e-06,0.7501760913978888
236,5,4.609722457830259e-06,0.7501807011203466
237,4,3.6877779662642073e-06,0.7501843888983128
238,3,2.7658334746981554e-06,0.7501871547317875
239,6,5.531666949396311e-06,0.7501926863987369
240,19,1.7516945339754983e-05,0.7502102033440767
241,4,3.6877779662642073e-06,0.750213891122043
242,11,1.014138940722657e-05,0.7502240325114502
243,1,9.219444915660518e-07,0.7502249544559417
244,3,2.7658334746981554e-06,0.7502277202894164
245,2,1.8438889831321037e-06,0.7502295641783996
246,9,8.297500424094467e-06,0.7502378616788237
247,6,5.531666949396311e-06,0.7502433933457731
248,8,7.375555932528415e-06,0.7502507689017056
249,3,2.7658334746981554e-06,0.7502535347351803
250,1655,0.0015258181335418158,0.7517793528687221
251,1,9.219444915660518e-07,0.7517802748132136
252,4,3.6877779662642073e-06,0.7517839625911799
253,1,9.219444915660518e-07,0.7517848845356714
254,1,9.219444915660518e-07,0.7517858064801629
255,2,1.8438889831321037e-06,0.7517876503691461
257,3,2.7658334746981554e-06,0.7517904162026208
258,11,1.014138940722657e-05,0.751800557592028
259,1,9.219444915660518e-07,0.7518014795365195
260,6,5.531666949396311e-06,0.7518070112034689
261,2,1.8438889831321037e-06,0.7518088550924521
262,7,6.453611440962363e-06,0.751815308703893
263,6,5.531666949396311e-06,0.7518208403708424
264,2,1.8438889831321037e-06,0.7518226842598256
265,5,4.609722457830259e-06,0.7518272939822834
266,4,3.6877779662642073e-06,0.7518309817602497
268,1,9.219444915660518e-07,0.7518319037047412
269,4,3.6877779662642073e-06,0.7518355914827074
270,1,9.219444915660518e-07,0.7518365134271989
271,2,1.8438889831321037e-06,0.7518383573161821
273,8,7.375555932528415e-06,0.7518457328721146
274,1,9.219444915660518e-07,0.7518466548166062
275,6,5.531666949396311e-06,0.7518521864835556
279,3,2.7658334746981554e-06,0.7518549523170303
280,9,8.297500424094467e-06,0.7518632498174543
281,3,2.7658334746981554e-06,0.751866015650929
282,3,2.7658334746981554e-06,0.7518687814844037
283,6,5.531666949396311e-06,0.7518743131513531
284,2,1.8438889831321037e-06,0.7518761570403363
285,6,5.531666949396311e-06,0.7518816887072857
286,4,3.6877779662642073e-06,0.7518853764852519
287,4,3.6877779662642073e-06,0.7518890642632181
288,6,5.531666949396311e-06,0.7518945959301675
289,5,4.609722457830259e-06,0.7518992056526254
290,13,1.1985278390358673e-05,0.7519111909310158
292,2,1.8438889831321037e-06,0.7519130348199989
293,5,4.609722457830259e-06,0.7519176445424568
294,10,9.219444915660518e-06,0.7519268639873724
295,6,5.531666949396311e-06,0.7519323956543218
296,6,5.531666949396311e-06,0.7519379273212712
297,10,9.219444915660518e-06,0.7519471467661868
298,8,7.375555932528415e-06,0.7519545223221193
299,13,1.1985278390358673e-05,0.7519665076005098
300,32577,0.03003418570174727,0.7820006933022571
301,96,8.850667119034097e-05,0.7820891999734474
302,73,6.730194788432179e-05,0.7821565019213317
303,76,7.006778135901993e-05,0.7822265697026907
304,69,6.361416991805757e-05,0.7822901838726087
305,69,6.361416991805757e-05,0.7823537980425268
306,63,5.8082502968661265e-05,0.7824118805454955
307,57,5.2550836019264955e-05,0.7824644313815148
308,53,4.8863058053000744e-05,0.7825132944395677
309,55,5.070694703613285e-05,0.7825640013866039
310,51,4.701916906986864e-05,0.7826110205556738
311,63,5.8082502968661265e-05,0.7826691030586425
312,53,4.8863058053000744e-05,0.7827179661166954
313,33,3.0424168221679708e-05,0.782748390284917
314,52,4.794111356143469e-05,0.7827963313984785
315,50,4.609722457830259e-05,0.7828424286230568
316,40,3.687777966264207e-05,0.7828793064027194
317,38,3.5033890679509965e-05,0.7829143402933989
318,41,3.7799724154208124e-05,0.7829521400175531
319,28,2.581444576384945e-05,0.782977954463317
320,32,2.950222373011366e-05,0.7830074566870471
321,31,2.8580279238547606e-05,0.7830360369662857
322,26,2.3970556780717345e-05,0.7830600075230664
323,38,3.5033890679509965e-05,0.7830950414137459
324,26,2.3970556780717345e-05,0.7831190119705266
325,32,2.950222373011366e-05,0.7831485141942567
326,19,1.7516945339754983e-05,0.7831660311395965
327,14,1.2907222881924726e-05,0.7831789383624784
328,34,3.134611271324576e-05,0.7832102844751917
329,15,1.3829167373490777e-05,0.7832241136425652
330,27,2.4892501272283398e-05,0.7832490061438374
331,21,1.9360834322887088e-05,0.7832683669781603
332,13,1.1985278390358673e-05,0.7832803522565507
333,17,1.567305635662288e-05,0.7832960253129073
334,8,7.375555932528415e-06,0.7833034008688399
335,14,1.2907222881924726e-05,0.7833163080917218
336,10,9.219444915660518e-06,0.7833255275366374
337,11,1.014138940722657e-05,0.7833356689260447
338,6,5.531666949396311e-06,0.7833412005929941
339,12,1.1063333898792622e-05,0.7833522639268928
340,11,1.014138940722657e-05,0.7833624053163001
341,7,6.453611440962363e-06,0.783368858927741
342,27,2.4892501272283398e-05,0.7833937514290132
343,8,7.375555932528415e-06,0.7834011269849458
344,1,9.219444915660518e-07,0.7834020489294373
345,5,4.609722457830259e-06,0.7834066586518952
346,5,4.609722457830259e-06,0.783411268374353
347,6,5.531666949396311e-06,0.7834168000413024
348,6,5.531666949396311e-06,0.7834223317082518
349,5,4.609722457830259e-06,0.7834269414307097
350,1005,0.0009265542140238821,0.7843534956447336
351,3,2.7658334746981554e-06,0.7843562614782082
352,4,3.6877779662642073e-06,0.7843599492561745
353,5,4.609722457830259e-06,0.7843645589786323
354,3,2.7658334746981554e-06,0.784367324812107
355,3,2.7658334746981554e-06,0.7843700906455817
356,2,1.8438889831321037e-06,0.7843719345345649
357,1,9.219444915660518e-07,0.7843728564790564
358,5,4.609722457830259e-06,0.7843774662015143
359,2,1.8438889831321037e-06,0.7843793100904974
360,6,5.531666949396311e-06,0.7843848417574468
362,6,5.531666949396311e-06,0.7843903734243962
363,4,3.6877779662642073e-06,0.7843940612023624
364,6,5.531666949396311e-06,0.7843995928693118
366,2,1.8438889831321037e-06,0.784401436758295
367,7,6.453611440962363e-06,0.7844078903697359
368,2,1.8438889831321037e-06,0.7844097342587191
369,2,1.8438889831321037e-06,0.7844115781477022
370,2,1.8438889831321037e-06,0.7844134220366854
372,2,1.8438889831321037e-06,0.7844152659256686
374,3,2.7658334746981554e-06,0.7844180317591433
375,4,3.6877779662642073e-06,0.7844217195371095
376,1,9.219444915660518e-07,0.784422641481601
378,7,6.453611440962363e-06,0.7844290950930419
379,2,1.8438889831321037e-06,0.7844309389820251
380,12,1.1063333898792622e-05,0.7844420023159239
381,2,1.8438889831321037e-06,0.784443846204907
382,1,9.219444915660518e-07,0.7844447681493986
383,3,2.7658334746981554e-06,0.7844475339828733
384,1,9.219444915660518e-07,0.7844484559273648
386,1,9.219444915660518e-07,0.7844493778718563
387,5,4.609722457830259e-06,0.7844539875943142
389,1,9.219444915660518e-07,0.7844549095388057
390,8,7.375555932528415e-06,0.7844622850947383
391,5,4.609722457830259e-06,0.7844668948171961
392,1,9.219444915660518e-07,0.7844678167616876
393,2,1.8438889831321037e-06,0.7844696606506708
395,1,9.219444915660518e-07,0.7844705825951623
396,2,1.8438889831321037e-06,0.7844724264841455
397,2,1.8438889831321037e-06,0.7844742703731287
398,7,6.453611440962363e-06,0.7844807239845696
399,11,1.014138940722657e-05,0.7844908653739768
400,6588,0.006073770310437149,0.7905646356844139
401,22,2.028277881445314e-05,0.7905849184632284
402,5,4.609722457830259e-06,0.7905895281856863
403,3,2.7658334746981554e-06,0.790592294019161
404,6,5.531666949396311e-06,0.7905978256861104
408,7,6.453611440962363e-06,0.7906042792975513
409,5,4.609722457830259e-06,0.7906088890200091
410,10,9.219444915660518e-06,0.7906181084649248
413,2,1.8438889831321037e-06,0.7906199523539079
414,12,1.1063333898792622e-05,0.7906310156878067
415,1,9.219444915660518e-07,0.7906319376322982
416,1,9.219444915660518e-07,0.7906328595767897
417,3,2.7658334746981554e-06,0.7906356254102644
418,2,1.8438889831321037e-06,0.7906374692992476
420,13,1.1985278390358673e-05,0.790649454577638
421,1,9.219444915660518e-07,0.7906503765221295
422,3,2.7658334746981554e-06,0.7906531423556042
423,8,7.375555932528415e-06,0.7906605179115368
424,2,1.8438889831321037e-06,0.79066236180052
425,8,7.375555932528415e-06,0.7906697373564525
426,2,1.8438889831321037e-06,0.7906715812454357
428,2,1.8438889831321037e-06,0.7906734251344189
430,7,6.453611440962363e-06,0.7906798787458598
431,3,2.7658334746981554e-06,0.7906826445793345
432,1,9.219444915660518e-07,0.790683566523826
433,8,7.375555932528415e-06,0.7906909420797585
434,2,1.8438889831321037e-06,0.7906927859687417
435,2,1.8438889831321037e-06,0.7906946298577249
437,7,6.453611440962363e-06,0.7907010834691658
438,2,1.8438889831321037e-06,0.790702927358149
439,1,9.219444915660518e-07,0.7907038493026405
440,24,2.2126667797585243e-05,0.790725975970438
442,4,3.6877779662642073e-06,0.7907296637484043
443,5,4.609722457830259e-06,0.7907342734708621
446,3,2.7658334746981554e-06,0.7907370393043368
447,1,9.219444915660518e-07,0.7907379612488283
450,300,0.0002765833474698155,0.7910145445962982
455,1,9.219444915660518e-07,0.7910154665407897
459,4,3.6877779662642073e-06,0.7910191543187559
460,5,4.609722457830259e-06,0.7910237640412138
461,9,8.297500424094467e-06,0.7910320615416379
463,1,9.219444915660518e-07,0.7910329834861294
464,2,1.8438889831321037e-06,0.7910348273751125
465,1,9.219444915660518e-07,0.7910357493196041
466,8,7.375555932528415e-06,0.7910431248755366
469,10,9.219444915660518e-06,0.7910523443204522
470,15,1.3829167373490777e-05,0.7910661734878257
472,4,3.6877779662642073e-06,0.7910698612657919
474,1,9.219444915660518e-07,0.7910707832102835
475,2,1.8438889831321037e-06,0.7910726270992666
477,7,6.453611440962363e-06,0.7910790807107075
478,1,9.219444915660518e-07,0.7910800026551991
479,5,4.609722457830259e-06,0.7910846123776569
480,3,2.7658334746981554e-06,0.7910873782111316
485,1,9.219444915660518e-07,0.7910883001556231
488,7,6.453611440962363e-06,0.7910947537670641
490,14,1.2907222881924726e-05,0.791107660989946
493,4,3.6877779662642073e-06,0.7911113487679122
494,3,2.7658334746981554e-06,0.7911141146013869
495,4,3.6877779662642073e-06,0.7911178023793531
496,30,2.7658334746981553e-05,0.7911454607141001
497,4,3.6877779662642073e-06,0.7911491484920663
499,1,9.219444915660518e-07,0.7911500704365578
500,20020,0.01845732872115236,0.8096073991577102
501,5,4.609722457830259e-06,0.809612008880168
502,19,1.7516945339754983e-05,0.8096295258255078
504,2,1.8438889831321037e-06,0.809631369714491
505,3,2.7658334746981554e-06,0.8096341355479657
506,2,1.8438889831321037e-06,0.8096359794369489
507,4,3.6877779662642073e-06,0.8096396672149151
508,2,1.8438889831321037e-06,0.8096415111038983
509,2,1.8438889831321037e-06,0.8096433549928814
510,18,1.6595000848188933e-05,0.8096599499937296
511,4,3.6877779662642073e-06,0.8096636377716958
512,5,4.609722457830259e-06,0.8096682474941537
514,1,9.219444915660518e-07,0.8096691694386452
515,3,2.7658334746981554e-06,0.8096719352721199
517,13,1.1985278390358673e-05,0.8096839205505103
519,2,1.8438889831321037e-06,0.8096857644394935
520,47,4.3331391103604434e-05,0.809729095830597
521,3,2.7658334746981554e-06,0.8097318616640717
522,3,2.7658334746981554e-06,0.8097346274975464
523,10,9.219444915660518e-06,0.809743846942462
524,2,1.8438889831321037e-06,0.8097456908314452
527,7,6.453611440962363e-06,0.8097521444428861
528,1,9.219444915660518e-07,0.8097530663873777
529,2,1.8438889831321037e-06,0.8097549102763608
530,8,7.375555932528415e-06,0.8097622858322934
531,2,1.8438889831321037e-06,0.8097641297212765
533,2,1.8438889831321037e-06,0.8097659736102597
534,1,9.219444915660518e-07,0.8097668955547512
535,1,9.219444915660518e-07,0.8097678174992428
537,9,8.297500424094467e-06,0.8097761149996668
538,3,2.7658334746981554e-06,0.8097788808331415
539,1,9.219444915660518e-07,0.8097798027776331
540,17,1.567305635662288e-05,0.8097954758339897
542,10,9.219444915660518e-06,0.8098046952789053
543,13,1.1985278390358673e-05,0.8098166805572957
546,1,9.219444915660518e-07,0.8098176025017872
547,2,1.8438889831321037e-06,0.8098194463907704
550,121,0.00011155528347949227,0.8099310016742499
552,6,5.531666949396311e-06,0.8099365333411993
553,3,2.7658334746981554e-06,0.809939299174674
554,3,2.7658334746981554e-06,0.8099420650081487
556,1,9.219444915660518e-07,0.8099429869526402
557,1,9.219444915660518e-07,0.8099439088971317
558,11,1.014138940722657e-05,0.809954050286539
560,22,2.028277881445314e-05,0.8099743330653535
561,5,4.609722457830259e-06,0.8099789427878114
562,3,2.7658334746981554e-06,0.809981708621286
563,3,2.7658334746981554e-06,0.8099844744547607
564,1,9.219444915660518e-07,0.8099853963992523
565,1,9.219444915660518e-07,0.8099863183437438
566,1,9.219444915660518e-07,0.8099872402882353
567,7,6.453611440962363e-06,0.8099936938996762
568,1,9.219444915660518e-07,0.8099946158441678
569,13,1.1985278390358673e-05,0.8100066011225582
570,15,1.3829167373490777e-05,0.8100204302899316
572,1,9.219444915660518e-07,0.8100213522344232
575,2,1.8438889831321037e-06,0.8100231961234063
576,1,9.219444915660518e-07,0.8100241180678979
577,1,9.219444915660518e-07,0.8100250400123894
578,1,9.219444915660518e-07,0.8100259619568809
579,9,8.297500424094467e-06,0.810034259457305
580,1,9.219444915660518e-07,0.8100351814017965
583,1,9.219444915660518e-07,0.8100361033462881
584,15,1.3829167373490777e-05,0.8100499325136615
586,2,1.8438889831321037e-06,0.8100517764026447
587,2,1.8438889831321037e-06,0.8100536202916279
588,4,3.6877779662642073e-06,0.8100573080695941
589,8,7.375555932528415e-06,0.8100646836255266
590,10,9.219444915660518e-06,0.8100739030704422
591,1,9.219444915660518e-07,0.8100748250149338
594,1,9.219444915660518e-07,0.8100757469594253
597,5,4.609722457830259e-06,0.8100803566818832
598,1,9.219444915660518e-07,0.8100812786263747
599,1,9.219444915660518e-07,0.8100822005708662
600,6763,0.006235110596461208,0.8163173111673274
601,5,4.609722457830259e-06,0.8163219208897853
602,7,6.453611440962363e-06,0.8163283745012262
604,1,9.219444915660518e-07,0.8163292964457177
605,6,5.531666949396311e-06,0.8163348281126671
606,1,9.219444915660518e-07,0.8163357500571586
610,13,1.1985278390358673e-05,0.816347735335549
613,2,1.8438889831321037e-06,0.8163495792245322
614,4,3.6877779662642073e-06,0.8163532670024984
615,2,1.8438889831321037e-06,0.8163551108914816
616,8,7.375555932528415e-06,0.8163624864474142
617,1,9.219444915660518e-07,0.8163634083919057
618,2,1.8438889831321037e-06,0.8163652522808889
620,17,1.567305635662288e-05,0.8163809253372455
621,6,5.531666949396311e-06,0.8163864570041949
622,4,3.6877779662642073e-06,0.8163901447821611
623,21,1.9360834322887088e-05,0.816409505616484
625,1,9.219444915660518e-07,0.8164104275609755
626,10,9.219444915660518e-06,0.8164196470058911
627,1,9.219444915660518e-07,0.8164205689503826
630,26,2.3970556780717345e-05,0.8164445395071633
631,2,1.8438889831321037e-06,0.8164463833961465
634,1,9.219444915660518e-07,0.816447305340638
635,13,1.1985278390358673e-05,0.8164592906190284
636,1,9.219444915660518e-07,0.81646021256352
637,14,1.2907222881924726e-05,0.8164731197864019
638,1,9.219444915660518e-07,0.8164740417308934
640,3,2.7658334746981554e-06,0.8164768075643681
641,2,1.8438889831321037e-06,0.8164786514533513
642,1,9.219444915660518e-07,0.8164795733978428
644,1,9.219444915660518e-07,0.8164804953423344
645,2,1.8438889831321037e-06,0.8164823392313175
646,1,9.219444915660518e-07,0.816483261175809
648,2,1.8438889831321037e-06,0.8164851050647922
650,130,0.00011985278390358673,0.8166049578486958
651,1,9.219444915660518e-07,0.8166058797931873
653,5,4.609722457830259e-06,0.8166104895156452
654,1,9.219444915660518e-07,0.8166114114601367
655,1,9.219444915660518e-07,0.8166123334046282
656,2,1.8438889831321037e-06,0.8166141772936114
658,1,9.219444915660518e-07,0.8166150992381029
659,1,9.219444915660518e-07,0.8166160211825945
660,12,1.1063333898792622e-05,0.8166270845164932
661,3,2.7658334746981554e-06,0.8166298503499679
662,2,1.8438889831321037e-06,0.8166316942389511
663,13,1.1985278390358673e-05,0.8166436795173415
664,1,9.219444915660518e-07,0.816644601461833
666,4,3.6877779662642073e-06,0.8166482892397993
667,1,9.219444915660518e-07,0.8166492111842908
668,2,1.8438889831321037e-06,0.816651055073274
669,6,5.531666949396311e-06,0.8166565867402233
670,10,9.219444915660518e-06,0.816665806185139
672,2,1.8438889831321037e-06,0.8166676500741221
673,2,1.8438889831321037e-06,0.8166694939631053
674,2,1.8438889831321037e-06,0.8166713378520885
675,1,9.219444915660518e-07,0.81667225979658
676,1,9.219444915660518e-07,0.8166731817410715
677,5,4.609722457830259e-06,0.8166777914635294
678,1,9.219444915660518e-07,0.8166787134080209
