event_type,observed_count,observed_rate_per_second,stationary_target_rate,configured_mu,stationary_reconstructed_rate
limit_buy,57284,0.4896068376068376,0.539896420984886,1.763661641883961,0.539896420984886
limit_sell,67188,0.5742564102564103,0.523966826878362,1.7116249678026494,0.523966826878362
market_buy,5027,0.042965811965811965,0.047387739886455865,0.15479995029575586,0.04738773988645588
market_sell,6245,0.05337606837606838,0.04895414045542449,0.15991685882105336,0.0489541404554245
cancel_bid,52307,0.44706837606837607,0.728561054694027,2.3799661120004885,0.7285610546940271
cancel_ask,63114,0.5394358974358975,0.7416271094655842,2.422648557587575,0.7416271094655842
