distance_ticks,count
0,5228
1,821
2,457
3,692
4,253
5,288
6,261
7,310
8,216
9,316
10,119
11,102
12,31
13,23
14,30
15,39
16,77
17,147
18,112
19,215
20,51
21,52
22,21
23,31
24,28
25,38
26,54
27,100
28,173
29,203
30,63
31,18
32,9
33,6
34,7
35,11
36,5
37,11
38,9
39,8
40,9
41,8
42,8
43,6
44,3
45,10
46,6
47,6
48,5
49,2
50,6
51,6
52,12
53,3
54,4
55,16
56,15
57,13
58,20
59,65
60,89
61,36
62,10
63,7
64,6
65,2
66,13
67,3
69,3
70,4
71,1
73,1
74,4
75,1
76,2
77,1
78,6
80,4
81,2
82,1
83,2
85,3
86,2
89,4
91,3
94,2
95,1
97,1
98,2
100,1
103,1
104,1
105,1
107,1
108,3
116,1
120,1
123,1
125,1
131,4
135,1
136,4
139,2
140,1
141,1
145,3
146,2
147,1
148,1
150,1
151,2
152,1
154,23
155,1
156,18
158,2
162,8
164,2
167,1
168,1
169,1
170,1
171,1
172,24
175,1
183,2
186,3
189,1
195,2
198,3
200,3
202,2
203,1
205,1
206,1
208,1
210,1
211,1
220,1
225,1
226,21
227,1
234,1
237,5
239,3
241,1
245,1
246,1
247,1
252,1
254,4
255,20
256,2
258,1
259,19
262,1
265,2
266,40
290,1
292,1
295,1
300,1
326,1
336,2
340,1
346,1
358,1
364,1
368,1
376,1
378,1
382,1
400,1
401,1
408,2
425,1
436,1
442,1
450,2
456,1
470,1
473,1
483,1
486,1
500,2
593,2
836,1
899,1
