event_type,observed_count,observed_rate_per_second,stationary_target_rate,configured_mu,stationary_reconstructed_rate
limit_buy,79595,0.6802991452991453,0.6594331261562036,2.154148212110265,0.6594331261562036
limit_sell,76230,0.6515384615384615,0.672404480681403,2.19652130355925,0.672404480681403
market_buy,4508,0.03852991452991453,0.03686790529298714,0.12043515729042466,0.03686790529298714
market_sell,3465,0.029615384615384616,0.03127739385231199,0.10217281991755252,0.03127739385231199
cancel_bid,75424,0.6446495726495727,1.1651665348206124,3.8062106804140003,1.1651665348206124
cancel_ask,72163,0.6167777777777778,1.2077329283649263,3.9452608993254263,1.2077329283649263
