quantity,count
1,468
2,95
3,70
4,57
5,70
6,45
7,41
8,35
9,101
10,289
11,34
12,56
13,23
14,196
15,250
16,61
17,62
18,130
19,24
20,118
21,53
22,21
23,25
24,96
25,43
26,86
27,41
28,89
29,47
30,394
31,1
32,74
33,8
34,23
35,6
36,3
37,1
38,18
39,10
40,3
41,4
42,104
43,2
44,5
45,4
46,4
47,3
48,6
49,6
50,31
51,16
52,3
53,27
54,7
55,5
56,15
57,11
58,3
60,7
61,2
62,8
63,2
64,16
65,8
66,3
67,15
68,17
69,38
70,39
71,22
72,14
73,23
74,9
75,83
76,15
77,13
78,12
79,23
80,13
81,15
82,18
83,15
84,17
85,12
86,12
87,15
89,3
90,19
91,18
92,4
93,7
94,1
95,26
96,15
97,2
98,8
99,20
100,31535
101,2
105,1
106,1
108,1
109,3
110,26
112,12
113,1
117,1
118,2
120,2
123,4
124,85
125,34
126,47
128,1
129,100
130,21
132,1
134,1
136,3
139,52
141,12
143,43
149,2
150,1
159,2
161,1
163,6
165,1
167,14
169,1
170,1
173,5
176,1
182,5
186,10
187,38
190,6
195,1
198,1
200,1270
229,2
297,1
300,122
400,57
500,15
600,47
652,16
700,3
850,1
900,1
1000,60
1500,1
