distance_ticks,count
0,5518
1,2429
2,1034
3,833
4,602
5,501
6,405
7,463
8,663
9,782
10,413
11,156
12,168
13,171
14,161
15,152
16,150
17,97
18,74
19,89
20,34
21,41
22,54
23,53
24,41
25,29
26,26
27,23
28,52
29,149
30,191
31,217
32,331
33,274
34,276
35,213
36,206
37,144
38,43
39,16
40,8
41,11
42,6
43,4
44,8
45,4
46,6
47,2
48,5
49,4
50,4
51,5
52,3
53,6
54,8
55,13
56,13
57,47
58,51
59,65
60,31
61,8
62,9
63,11
64,5
65,7
66,6
68,4
69,5
70,6
71,5
72,9
73,2
74,1
75,4
77,1
79,1
80,10
81,3
82,2
83,5
84,17
85,13
86,9
87,3
88,8
89,8
90,7
91,2
93,5
94,5
95,5
96,5
98,1
100,1
101,3
102,1
105,1
108,1
109,3
110,1
112,1
115,2
125,4
129,3
130,1
132,7
133,1
148,1
149,2
150,2
151,6
152,2
153,2
154,1
155,4
156,1
157,2
158,1
160,3
163,1
164,2
174,1
175,1
187,1
188,1
190,1
192,1
196,1
205,2
209,3
221,8
223,1
228,1
231,25
233,2
242,1
246,1
247,1
269,1
270,1
278,2
280,1
289,1
296,3
301,1
303,3
305,7
308,1
321,20
322,7
340,3
361,9
438,1
470,1
869,1
926,1
968,1
