distance_ticks,count
0,16206
1,8005
2,3392
3,1970
4,1044
5,771
6,487
7,388
8,338
9,311
10,328
11,309
12,279
13,273
14,283
15,447
16,527
17,561
18,569
19,556
20,492
21,328
22,250
23,207
24,245
25,186
26,168
27,118
28,89
29,73
30,67
31,37
32,35
33,38
34,45
35,31
36,38
37,48
38,43
39,45
40,30
41,38
42,29
43,23
44,19
45,28
46,24
47,28
48,19
49,16
50,19
51,19
52,33
53,23
54,25
55,21
56,14
57,11
58,9
59,5
60,10
61,15
62,28
63,38
64,54
65,127
66,272
67,295
68,371
69,124
70,52
71,33
72,30
73,52
74,92
75,172
76,257
77,433
78,645
79,716
80,651
81,560
82,397
83,306
84,154
85,38
86,10
87,4
88,7
89,8
90,4
91,9
92,5
93,7
94,5
95,3
97,6
98,3
99,4
100,5
101,4
102,3
103,1
104,4
105,3
106,3
107,2
108,3
109,4
110,4
111,3
112,3
113,3
114,6
115,3
116,1
117,2
118,6
119,5
120,4
121,2
122,3
123,5
124,4
125,6
126,5
127,3
128,3
129,4
130,4
131,2
132,3
133,7
134,2
135,4
136,2
139,2
140,2
141,1
142,2
143,1
145,3
146,2
147,1
148,2
149,2
150,1
151,3
152,1
153,4
154,5
155,5
156,7
157,1
159,7
160,8
161,1
162,1
163,1
164,2
165,2
166,1
167,1
168,3
169,2
170,2
171,2
172,1
173,7
174,6
175,9
176,17
177,22
178,32
179,61
180,177
181,202
182,200
183,138
184,72
185,30
186,19
187,20
188,14
189,4
190,3
191,4
192,1
193,4
194,2
196,3
197,2
198,1
199,2
200,1
201,1
202,4
203,4
204,5
205,6
206,8
207,10
208,8
209,5
210,13
211,7
212,9
213,3
214,4
215,3
216,5
217,8
218,2
219,6
220,3
221,2
222,1
223,3
224,3
225,5
226,1
227,2
228,3
229,2
230,5
231,5
232,1
233,1
234,2
235,5
236,1
237,3
238,1
239,2
240,1
241,1
243,3
244,4
251,1
252,1
253,1
255,6
258,2
267,1
268,2
270,4
273,1
279,3
282,1
283,1
285,1
286,1
287,1
288,2
297,2
303,3
305,1
306,1
308,3
309,3
313,3
314,1
318,1
323,1
325,5
327,2
328,3
335,4
339,1
342,1
357,1
360,1
362,2
365,1
366,1
375,1
376,1
378,1
383,1
385,2
387,1
390,1
392,1
398,1
405,1
407,3
408,3
409,1
427,1
428,1
441,1
442,1
443,2
452,1
456,2
473,3
475,1
489,1
517,1
520,1
536,6
548,3
560,3
569,1
596,1
600,1
601,2
618,1
625,1
639,3
651,1
652,1
653,1
654,32
656,3
662,24
663,9
666,1
679,3
681,3
685,3
707,33
710,1
717,1
719,1
724,1
725,1
726,6
727,1
729,1
731,1
732,1
737,3
738,3
740,33
743,1
746,3
750,32
755,1
759,33
765,31
767,1
778,1
792,1
794,1
800,33
809,33
820,36
842,7
902,2
1035,1
1079,2
1093,3
1184,9
9997220,1
9997300,1
