event_type,observed_count,observed_rate_per_second,stationary_target_rate,configured_mu,stationary_reconstructed_rate
limit_buy,6819,0.05828205128205128,0.06355657762556173,0.207618153576835,0.06355657762556173
limit_sell,7612,0.06505982905982906,0.059785302716318614,0.19529865553997414,0.059785302716318614
market_buy,790,0.006752136752136752,0.007127460830173783,0.023283038711901027,0.007127460830173784
market_sell,1117,0.009547008547008547,0.009171684468971514,0.02996083593197361,0.009171684468971514
cancel_bid,5845,0.049957264957264956,0.0765087616240568,0.2499286213052522,0.0765087616240568
cancel_ask,6424,0.054905982905982906,0.07129682047062393,0.23290294687070484,0.07129682047062393
