event_type,observed_count,observed_rate_per_second,stationary_target_rate,configured_mu,stationary_reconstructed_rate
limit_buy,50262,0.4295897435897436,0.43244561147759203,1.412655664160134,0.43244561147759203
limit_sell,53062,0.4535213675213675,0.45066549963351904,1.4721739654694956,0.45066549963351904
market_buy,5624,0.04806837606837607,0.03912977317233455,0.1278239256962929,0.039129773172334556
market_sell,4622,0.039504273504273504,0.04844287640031502,0.1582467295743624,0.04844287640031502
cancel_bid,46333,0.396008547008547,0.5223849798096317,1.7064576007114638,0.5223849798096317
cancel_ask,48490,0.41444444444444445,0.5679505017239269,1.8553049722981612,0.5679505017239269
