event_type,observed_count,observed_rate_per_second,stationary_target_rate,configured_mu,stationary_reconstructed_rate
limit_buy,29128,0.24895726495726495,0.22885588640025625,0.7475958955741705,0.22885588640025625
limit_sell,26296,0.22475213675213676,0.24485351530914548,0.7998548166765419,0.24485351530914548
market_buy,746,0.0063760683760683765,0.006875162278781284,0.022458863444018862,0.006875162278781284
market_sell,677,0.005786324786324786,0.0052872308836118785,0.017271620886465472,0.005287230883611879
cancel_bid,29279,0.25024786324786324,0.3925828116865104,1.2824371848426006,0.3925828116865104
cancel_ask,26004,0.22225641025641027,0.4402820292569003,1.4382546289058744,0.4402820292569003
