event_type,observed_count,observed_rate_per_second,stationary_target_rate,configured_mu,stationary_reconstructed_rate
limit_buy,2739,0.02341025641025641,0.06950465698771417,0.2270485461598663,0.06950465698771417
limit_sell,12900,0.11025641025641025,0.0641620096789525,0.20959589828457817,0.0641620096789525
market_buy,118,0.0010085470085470086,0.000785257827361894,0.002565175569382187,0.000785257827361894
market_sell,92,0.0007863247863247863,0.0010096139675099013,0.003298072293865678,0.0010096139675099013
cancel_bid,2552,0.021811965811965813,0.0891160083391777,0.2911122939079805,0.0891160083391777
cancel_ask,12624,0.1078974358974359,0.07945467629060422,0.25955194254930714,0.07945467629060422
