event_type,observed_count,observed_rate_per_second,stationary_target_rate,configured_mu,stationary_reconstructed_rate
limit_buy,12406,0.10603418803418803,0.11348136034770138,0.37070577713582453,0.11348136034770138
limit_sell,14001,0.11966666666666667,0.11221949435315333,0.36658368155363424,0.11221949435315333
market_buy,946,0.008085470085470085,0.008381528724728575,0.02737966050078001,0.008381528724728575
market_sell,972,0.008307692307692308,0.00801163366843382,0.026171336650217144,0.00801163366843382
cancel_bid,11354,0.09704273504273504,0.15323521732493964,0.5005683765948028,0.15323521732493964
cancel_ask,12666,0.10825641025641025,0.16453717879141172,0.5374881173852784,0.16453717879141172
