kind,target,source,bin,value
fast_alpha,cancel_ask,limit_buy,,0
slow_alpha,cancel_ask,limit_buy,,0
fast_alpha,cancel_ask,limit_sell,,0.10000000000000001
slow_alpha,cancel_ask,limit_sell,,0.0036639799710040488
fast_alpha,cancel_ask,market_buy,,0
slow_alpha,cancel_ask,market_buy,,0
fast_alpha,cancel_ask,market_sell,,0
slow_alpha,cancel_ask,market_sell,,0
fast_alpha,cancel_ask,cancel_bid,,0
slow_alpha,cancel_ask,cancel_bid,,0
fast_alpha,cancel_ask,cancel_ask,,0.20000000000000001
slow_alpha,cancel_ask,cancel_ask,,0.0078338842118403969
state_coefficient,limit_buy,log_spread_ratio,,0.19322012723522525
state_coefficient,limit_buy,log_bid_depth_ratio,,-0.053422404184643731
state_coefficient,limit_buy,log_ask_depth_ratio,,0.049091102329071386
state_coefficient,limit_buy,queue_imbalance,,-0.029450917620621998
state_coefficient,limit_sell,log_spread_ratio,,0.46336802829869506
state_coefficient,limit_sell,log_bid_depth_ratio,,0.014927414262166152
state_coefficient,limit_sell,log_ask_depth_ratio,,-0.070636267440919831
state_coefficient,limit_sell,queue_imbalance,,0.0094603652161580325
state_coefficient,market_buy,log_spread_ratio,,-0.077295371708334573
state_coefficient,market_buy,log_bid_depth_ratio,,0.096291351802755928
state_coefficient,market_buy,log_ask_depth_ratio,,-0.012350361671176015
state_coefficient,market_buy,queue_imbalance,,0.27741931203679832
state_coefficient,market_sell,log_spread_ratio,,-0.015422540803117033
state_coefficient,market_sell,log_bid_depth_ratio,,-0.047536290941401674
state_coefficient,market_sell,log_ask_depth_ratio,,0.06813709527216652
state_coefficient,market_sell,queue_imbalance,,-0.24959360783628329
state_coefficient,cancel_bid,log_spread_ratio,,-0.3944447266944765
state_coefficient,cancel_bid,log_bid_depth_ratio,,-0.021334104187089146
state_coefficient,cancel_bid,log_ask_depth_ratio,,0.042623853978828931
state_coefficient,cancel_bid,queue_imbalance,,0.0094726791152606443
state_coefficient,cancel_ask,log_spread_ratio,,-0.16942551632799224
state_coefficient,cancel_ask,log_bid_depth_ratio,,0.011074033248212461
state_coefficient,cancel_ask,log_ask_depth_ratio,,-0.076865422467970984
state_coefficient,cancel_ask,queue_imbalance,,-0.017307830911311686
intraday_factor,limit_buy,,0,1.2131894351348353
intraday_factor,limit_sell,,0,1.4041986415777634
intraday_factor,market_buy,,0,0.90378717222082727
intraday_factor,market_sell,,0,0.98497692462628395
intraday_factor,cancel_bid,,0,1.0791680318648582
intraday_factor,cancel_ask,,0,1.2481239138271485
intraday_factor,limit_buy,,1,0.97672497503051825
intraday_factor,limit_sell,,1,0.99496172905394653
intraday_factor,market_buy,,1,0.95380152096710558
intraday_factor,market_sell,,1,0.94655445700624385
intraday_factor,cancel_bid,,1,0.99012754096726996
intraday_factor,cancel_ask,,1,1.0141562286464472
intraday_factor,limit_buy,,2,0.97296949561646873
intraday_factor,limit_sell,,2,1.0179666584829032
intraday_factor,market_buy,,2,0.93608081931341247
intraday_factor,market_sell,,2,0.95668660402308403
intraday_factor,cancel_bid,,2,0.98627051005817634
intraday_factor,cancel_ask,,2,1.0379114678331425
intraday_factor,limit_buy,,3,0.95172150704694269
intraday_factor,limit_sell,,3,0.97208945079940101
intraday_factor,market_buy,,3,0.91404652580980739
intraday_factor,market_sell,,3,0.90095979543046278
intraday_factor,cancel_bid,,3,0.96854092650276236
intraday_factor,cancel_ask,,3,0.99211465411952071
intraday_factor,limit_buy,,4,0.92470730218621688
intraday_factor,limit_sell,,4,0.91426157822121257
intraday_factor,market_buy,,4,0.89988162284320405
intraday_factor,market_sell,,4,0.90898582199998235
intraday_factor,cancel_bid,,4,0.93999104631305896
intraday_factor,cancel_ask,,4,0.93166863052098636
intraday_factor,limit_buy,,5,0.92792628454111648
intraday_factor,limit_sell,,5,0.90294201133811935
intraday_factor,market_buy,,5,0.93782957276607959
intraday_factor,market_sell,,5,0.85946353040081946
intraday_factor,cancel_bid,,5,0.9426261933845389
intraday_factor,cancel_ask,,5,0.91742160723989696
intraday_factor,limit_buy,,6,0.90374784985018308
intraday_factor,limit_sell,,6,0.83738017331849934
intraday_factor,market_buy,,6,0.85802812354270552
intraday_factor,market_sell,,6,0.84090690159469639
intraday_factor,cancel_bid,,6,0.92035257595912412
intraday_factor,cancel_ask,,6,0.84964879290214634
intraday_factor,limit_buy,,7,0.87324415991565862
intraday_factor,limit_sell,,7,0.82619325760981743
intraday_factor,market_buy,,7,0.83255461491552174
intraday_factor,market_sell,,7,0.82679020238022238
intraday_factor,cancel_bid,,7,0.88862776065722782
intraday_factor,cancel_ask,,7,0.83934931856945327
intraday_factor,limit_buy,,8,0.86399747530795701
intraday_factor,limit_sell,,8,0.80913351263401923
intraday_factor,market_buy,,8,0.81722387631380711
intraday_factor,market_sell,,8,0.83851617027611614
intraday_factor,cancel_bid,,8,0.88204725372453752
intraday_factor,cancel_ask,,8,0.82532524655787454
intraday_factor,limit_buy,,9,0.95865088502940854
intraday_factor,limit_sell,,9,1.0471217787254725
intraday_factor,market_buy,,9,0.91725257380636371
intraday_factor,market_sell,,9,0.92355789860847159
intraday_factor,cancel_bid,,9,0.97066082135356191
intraday_factor,cancel_ask,,9,1.0718612631080551
intraday_factor,limit_buy,,10,0.9725547247808235
intraday_factor,limit_sell,,10,0.91463139361654089
intraday_factor,market_buy,,10,0.93013505757434445
intraday_factor,market_sell,,10,0.95509278314403057
intraday_factor,cancel_bid,,10,0.98786043119627598
intraday_factor,cancel_ask,,10,0.93090360165501806
intraday_factor,limit_buy,,11,1.0055154810786817
intraday_factor,limit_sell,,11,0.94168419373131973
intraday_factor,market_buy,,11,1.0253255371811889
intraday_factor,market_sell,,11,1.0360930371045003
intraday_factor,cancel_bid,,11,1.0159245021493377
intraday_factor,cancel_ask,,11,0.95214517456781755
intraday_factor,limit_buy,,12,1.4550504244811897
intraday_factor,limit_sell,,12,1.4174356208909829
intraday_factor,market_buy,,12,2.0740529827456329
intraday_factor,market_sell,,12,2.0214158734050844
intraday_factor,cancel_bid,,12,1.42780240586927
intraday_factor,cancel_ask,,12,1.3893701004524937
