event_type,observed_count,observed_rate_per_second,stationary_target_rate,configured_mu,stationary_reconstructed_rate
limit_buy,2370,0.020256410256410257,0.015893290145275813,0.05191808114123432,0.015893290145275813
limit_sell,792,0.00676923076923077,0.011132350880365216,0.036365679542526376,0.011132350880365216
market_buy,22,0.00018803418803418803,0.00035907757926304396,0.0011729867589259436,0.00035907757926304396
market_sell,38,0.00032478632478632476,0.0001537429335574688,0.0005022269162877315,0.0001537429335574688
cancel_bid,2184,0.018666666666666668,0.019380994401053033,0.06331124837677324,0.019380994401053033
cancel_ask,608,0.005196581196581196,0.0187186668097345,0.061147644911799366,0.0187186668097345
