quantity,count
1,22
2,13
3,6
4,4
5,6
6,4
7,5
8,7
9,6
10,8
11,2
12,4
13,4
14,4
15,5
16,5
17,3
18,4
19,7
20,10
21,2
22,2
23,1
24,3
25,3
26,3
28,1
29,2
30,3
32,1
33,1
35,3
36,3
38,2
40,6
43,1
44,1
45,1
47,1
49,1
50,2
51,1
55,1
57,2
60,4
63,1
65,1
67,1
71,5
72,2
73,1
74,1
75,1
76,1
79,1
80,1
83,1
84,1
86,1
95,2
96,1
98,2
100,70
103,1
120,1
150,3
155,1
168,1
189,1
197,1
200,5
233,1
298,1
300,3
332,1
352,1
383,1
384,1
398,1
402,1
438,1
450,1
500,1
700,1
943,1
1284,1
1597,1
