quantity,count
1,2530
2,364
3,291
4,216
5,898
6,263
7,193
8,95
9,65
10,2462
11,84
12,523
13,189
14,180
15,691
16,359
17,65
18,469
19,169
20,191
21,132
22,151
23,72
24,109
25,73
26,288
27,73
28,68
29,91
30,708
31,17
32,20
33,25
34,28
35,21
36,20
37,22
38,83
39,20
40,206
41,42
42,21
43,21
44,20
45,34
46,12
47,17
48,39
49,37
50,83
51,25
52,81
53,4
54,9
55,13
56,8
57,5
58,5
59,14
60,37
61,14
62,4
63,7
64,4
65,5
66,5
67,10
68,21
69,6
70,16
71,35
72,15
73,7
74,6
75,80
77,10
78,20
79,21
80,17
81,1
82,5
83,4
85,5
86,7
87,12
88,5
89,9
90,6
91,6
92,4
93,1
94,8
95,10
96,54
97,29
98,9
99,16
100,60309
101,91
103,2
104,1
105,3
106,1
107,1
108,1
110,2
111,6
112,1
113,1
116,2
118,20
119,1
120,75
123,8
125,2
126,2
130,2
131,1
132,1
135,1
136,1
137,2
139,6
140,3
141,1
143,1
144,2
147,7
148,13
149,11
150,66
151,1
153,1
155,2
157,2
159,2
160,6
168,1
174,1
177,4
178,11
181,1
182,1
183,1
184,1
186,1
188,1
189,2
192,2
194,1
195,2
196,1
197,8
198,6
199,18
200,1496
209,2
223,5
224,5
227,1
239,10
250,2
271,1
275,1
296,3
297,150
300,267
301,1
302,1
307,91
308,139
328,22
339,2
351,37
361,34
369,1
400,35
450,1
494,2
500,45
507,1
600,47
603,1
625,1
634,1
700,30
744,1
783,2
802,1
824,1
830,1
834,2
869,1
897,2
900,1
956,1
993,1
1000,40
1001,1
1042,1
1086,1
1300,2
1400,1
1600,4
1700,6
1800,4
1900,1
2000,22
2200,1
2300,2
2600,1
2700,1
2800,1
3590,1
19138,1
