quantity,count
1,98
2,39
3,27
4,27
5,47
6,77
7,37
8,11
9,16
10,50
11,22
12,9
13,11
14,11
15,15
16,11
17,1
18,3
19,1
20,24
21,2
22,9
23,2
24,4
25,10
26,1
27,6
28,2
29,2
30,131
31,2
32,6
33,3
34,5
35,19
36,3
37,2
38,1
39,4
40,5
41,2
42,2
43,4
45,1
46,1
48,1
49,2
50,87
51,1
52,2
54,5
55,7
57,3
58,3
59,10
60,9
61,1
62,2
63,4
64,6
65,3
66,9
67,3
68,4
69,2
70,5
71,6
72,6
73,7
74,2
75,1
76,10
78,1
80,2
81,4
82,3
84,2
85,2
88,1
90,2
91,12
92,5
94,7
96,2
100,7183
101,1
104,1
105,3
106,6
107,2
111,1
115,1
120,1
121,1
123,1
124,15
125,1
128,1
130,2
134,3
135,1
138,2
140,8
142,49
143,2
144,1
147,2
150,15
152,1
154,1
155,1
156,2
159,2
160,2
161,1
162,1
163,1
164,4
165,2
166,3
167,3
168,3
169,4
170,11
171,2
172,3
173,2
174,2
175,5
176,4
177,4
179,2
180,2
181,2
184,2
187,2
188,1
189,1
190,1
191,1
194,1
196,1
199,1
200,771
210,1
212,1
213,1
215,2
217,1
225,1
240,1
242,1
250,9
253,1
259,1
260,1
262,1
263,1
265,2
275,1
278,1
279,3
280,2
281,3
283,1
285,1
286,1
290,2
291,2
295,2
299,1
300,6092
301,2
303,1
304,1
305,1
306,1
307,2
312,1
324,1
350,3
375,1
380,1
385,1
395,1
400,6140
401,3
404,1
406,1
409,1
410,24
411,3
416,1
419,7
420,28
421,1
424,3
426,1
430,55
435,5
437,2
438,2
439,5
440,35
441,6
443,1
445,7
450,48
453,1
454,9
455,4
459,7
460,24
461,1
470,16
471,2
473,7
474,2
475,4
476,2
478,4
479,3
480,20
486,3
487,2
489,2
490,41
491,1
493,4
495,6
496,1
497,4
500,2330
568,3
599,1
600,285
602,1
623,1
625,1
700,691
712,1
777,1
800,2258
877,1
900,629
950,1
952,2
962,1
1000,102
1063,1
1100,9
1200,9
1210,1
1250,1
1278,2
1300,11
1400,2
1500,12
1515,1
1600,2
1700,9
1777,1
1800,24
1877,1
1900,48
1977,2
2000,110
2077,1
2100,39
2200,78
2297,1
2300,1
2500,12
2945,1
3000,14
3527,2
3700,1
3771,1
4000,4
4300,16
4419,1
4500,1
4636,1
4838,1
5000,5
5030,3
7000,1
7500,2
8334,1
9625,1
10000,9
10500,1
18334,2
20000,1
26479,1
30000,2
