quantity,count
1,60
2,21
3,12
4,11
5,21
6,12
7,6
8,8
9,16
10,10
11,7
12,1
13,1
14,2
15,17
16,3
17,7
18,3
19,3
20,11
21,3
22,1
24,2
25,1
26,1
27,1
28,4
30,4
31,3
32,2
33,1
34,3
36,1
38,2
40,2
43,3
44,1
45,2
46,2
47,2
50,11
52,2
53,2
55,1
56,1
57,2
58,1
59,1
60,1
64,1
66,4
67,1
69,2
70,2
72,1
73,4
75,1
76,1
79,3
80,3
81,2
83,5
84,1
86,3
88,2
90,5
92,3
93,1
94,2
95,4
96,2
98,3
99,1
100,97
106,1
143,1
145,1
150,1
195,1
200,3
300,1
317,1
900,1
