quantity,count
1,841
2,252
3,89
4,37
5,978
6,74
7,57
8,42
9,228
10,445
11,39
12,20
13,9
14,27
15,358
16,11
17,32
18,88
19,111
20,111
21,46
22,117
23,57
24,43
25,93
26,76
27,53
28,34
29,84
30,1138
31,32
32,19
33,34
34,18
35,16
36,34
37,12
38,18
39,36
40,55
41,18
42,55
43,22
44,22
45,25
46,31
47,41
48,35
49,27
50,193
51,31
52,26
53,20
54,19
55,16
56,27
57,25
58,14
59,18
60,43
61,11
62,15
63,22
64,26
65,18
66,16
67,14
68,34
69,8
70,15
71,40
72,6
73,8
74,10
75,36
76,11
77,30
78,14
79,85
80,14
81,3
82,3
83,4
84,15
85,20
86,12
87,3
88,39
89,8
90,23
91,15
92,15
93,28
94,7
95,25
96,27
97,42
98,22
99,44
100,44536
101,5
102,7
103,6
104,7
105,12
106,9
107,6
108,5
109,12
110,4
111,11
113,2
114,1
115,2
116,6
117,4
118,1
120,2
121,4
122,2
123,1
124,2
125,1
126,9
127,1
128,9
131,1
132,3
133,1
134,1
135,1
138,2
139,1
140,1
144,2
146,3
148,2
150,7
151,2
155,5
159,1
160,1
161,1
162,2
163,2
168,1
169,78
173,2
176,4
179,1
181,2
182,1
183,1
185,1
186,8
190,2
191,1
194,2
197,33
198,55
199,1
200,5107
220,1
226,1
240,1
250,1
255,12
263,1
277,1
290,1
295,2
297,1
300,1827
306,3
308,4
311,1
323,1
332,1
355,118
360,2
363,1
364,1
365,2
366,152
368,1
373,1
376,1
388,1
392,84
396,1
400,298
422,1
442,1
450,1
452,1
475,1
480,2
481,1
500,145
505,2
599,1
600,69
700,16
701,1
713,1
715,60
721,2
752,1
800,108
817,43
825,36
833,1
840,2
860,1
900,60
960,1
1000,41
1225,1
1495,1
1500,1
2000,22
2120,1
3700,1
5000,1
