event_type,observed_count,observed_rate_per_second,stationary_target_rate,configured_mu,stationary_reconstructed_rate
limit_buy,9130,0.07803418803418803,0.10932728744688344,0.3571358056598192,0.10932728744688344
limit_sell,16059,0.13725641025641025,0.10596331084371484,0.34614681542280185,0.10596331084371484
market_buy,607,0.005188034188034188,0.0044699596369498044,0.014601868147369362,0.0044699596369498044
market_sell,1293,0.01105128205128205,0.011769356602366433,0.038446564901063685,0.011769356602366433
cancel_bid,8411,0.07188888888888889,0.14276470374658323,0.4663646989055053,0.14276470374658323
cancel_ask,15501,0.13248717948717947,0.16249110125964666,0.5308042641148457,0.16249110125964666
