quantity,count
1,131
2,68
3,55
4,41
5,291
6,26
7,23
8,18
9,18
10,127
11,17
12,5
13,6
14,2
15,15
16,3
17,5
18,5
19,26
20,14
21,7
22,1
23,2
25,2
26,1
27,8
28,1
30,91
33,2
34,9
37,1
40,7
42,1
43,1
45,1
46,2
47,2
50,44
51,2
52,1
53,1
56,1
58,2
60,1
61,1
62,1
63,2
66,2
68,2
70,2
72,1
75,1
78,1
80,1
83,1
87,3
90,20
92,1
93,1
95,2
98,6
99,2
100,11817
101,2
107,32
109,1
110,1
123,1
124,1
125,2
126,1
128,1
130,1
135,3
143,1
147,13
150,31
152,2
163,20
167,2
171,10
172,32
192,1
193,3
197,1
200,2440
220,1
241,1
243,1
249,1
250,5
266,1
275,1
300,185
311,1
336,1
357,1
400,9
450,1
485,1
500,101
550,1
562,1
600,13
630,2
700,37
800,35
900,52
1000,19
1084,1
1200,1
1300,1
1500,3
1575,1
1700,1
1800,1
1868,1
1900,2
2000,5
2400,1
3000,3
4000,1
4400,1
5000,4
7000,1
10000,3
33087,1
