event_type,observed_count,observed_rate_per_second,stationary_target_rate,configured_mu,stationary_reconstructed_rate
limit_buy,24374,0.20832478632478632,0.2181152979254358,0.7125099732230903,0.2181152979254358
limit_sell,25017,0.21382051282051281,0.20403000121986334,0.6664980039848869,0.20403000121986334
market_buy,1350,0.011538461538461539,0.014032269654053431,0.04583874753657454,0.014032269654053431
market_sell,1513,0.012931623931623932,0.010437815816032044,0.03409686499903801,0.010437815816032044
cancel_bid,22950,0.19615384615384615,0.35802344630891875,1.1695432579424678,0.35802344630891875
cancel_ask,23546,0.20124786324786326,0.3174995918243416,1.0371653332928494,0.3174995918243416
