book_id,symbol,data_dir,hawkes_rates_file,fundamental_price_ticks,fundamental_volatility_bps_sqrt_second,fundamental_move_probability_per_second,fundamental_conditional_kurtosis,initial_best_bid_ticks,initial_best_ask_ticks,initial_best_bid_depth,initial_best_ask_depth,beta,basket_weight,market_maker_quote_quantity,target_spread_ticks,quote_improvement_probability,target_mean_bid_depth,target_mean_ask_depth,fundamental_log_variance_persistence,fundamental_log_variance_std,fundamental_order_flow_coupling
188,BLDP,data/empirical/pooled/pooled_five_2019_sessions_bldp,data/empirical/pooled/pooled_five_2019_sessions_bldp/hawkes_rates_bldp_pooled_five_2019_sessions.csv,99550.0,2.0243769382442234,0.011282533441600068,11.930745325903647,99100,100000,334,2500,0.18955555555555556,0.0,50,1,0.046951246318195805,3437.9444871794867,1799.5882991452993,0.94999999999999996,0.25,0.14684855564149249
189,BLDR,data/empirical/pooled/pooled_five_2019_sessions_bldr,data/empirical/pooled/pooled_five_2019_sessions_bldr/hawkes_rates_bldr_pooled_five_2019_sessions.csv,269000.0,1.8988113053673072,0.054848497799051245,12.976139297241748,249200,288800,1500,1600,0.73199999999999998,0.0,50,2,0.10596861482357962,380.96445299145296,397.62335042735043,0.94999999999999996,0.25,0.31472892968491073
190,BLFS,data/empirical/pooled/pooled_five_2019_sessions_blfs,data/empirical/pooled/pooled_five_2019_sessions_blfs/hawkes_rates_blfs_pooled_five_2019_sessions.csv,146050.0,3.5856750518495906,0.029308944826701995,120.30400896863055,142200,149900,100,22,0.77466666666666661,0.0,50,10,0.45065398335315099,182.89317948717948,147.45060683760684,0.94999999999999996,0.25,0.42535994603367877
191,BLKB,data/empirical/pooled/pooled_five_2019_sessions_blkb,data/empirical/pooled/pooled_five_2019_sessions_blkb/hawkes_rates_blkb_pooled_five_2019_sessions.csv,791050.0,2.1451788840321497,0.10524381383819821,160.40529907966476,707700,874400,100,100,3.4620000000000002,0.0,50,17,0.62448217041670051,105.40152136752135,99.061222222222227,0.94999999999999996,0.25,0.54198644623863046
192,BLMN,data/empirical/pooled/pooled_five_2019_sessions_blmn,data/empirical/pooled/pooled_five_2019_sessions_blmn/hawkes_rates_blmn_pooled_five_2019_sessions.csv,211000.0,1.7054424691501477,0.044369417496474203,62.700223080607287,193600,228400,100,100,0.86733333333333329,0.0,50,2,0.089324334402267128,405.37600000000003,450.8701282051282,0.94999999999999996,0.25,0.31472892968491073
193,BLNK,data/empirical/pooled/pooled_five_2019_sessions_blnk,data/empirical/pooled/pooled_five_2019_sessions_blnk/hawkes_rates_blnk_pooled_five_2019_sessions.csv,19500.0,5.2781988847560068,0.011513312534723706,21.045313481459822,19400,19600,13,13,0.099111111111111108,0.0,50,2,0.41911764705882354,798.60011965811964,856.17549572649568,0.94999999999999996,0.25,0.36419212403997098
194,BLUE,data/empirical/pooled/pooled_five_2019_sessions_blue,data/empirical/pooled/pooled_five_2019_sessions_blue/hawkes_rates_blue_pooled_five_2019_sessions.csv,825400.0,2.1149517374950366,0.12595410060258985,77.799913872257122,810800,840000,20,35,5.4755555555555553,0.0,50,24,0.57562712295424412,111.51600000000001,101.62555555555556,0.94999999999999996,0.25,0.54198644623863046
195,BMCH,data/empirical/pooled/pooled_five_2019_sessions_bmch,data/empirical/pooled/pooled_five_2019_sessions_bmch/hawkes_rates_bmch_pooled_five_2019_sessions.csv,321650.0,2.0224373822196418,0.035975896405829308,106.90114405880786,306300,337000,20,100,0.95466666666666666,0.0,50,3,0.25058342173056525,269.11009401709401,191.4103846153846,0.94999999999999996,0.25,0.31472892968491073
196,BMRC,data/empirical/pooled/pooled_five_2019_sessions_bmrc,data/empirical/pooled/pooled_five_2019_sessions_bmrc/hawkes_rates_bmrc_pooled_five_2019_sessions.csv,426350.0,2.1497888060715127,0.012667208000341896,65.974782977463249,397700,455000,100,500,1.9644444444444444,0.0,50,41,0.35157468038665418,192.27174358974361,163.14246153846153,0.94999999999999996,0.25,0.0096468091552598823
197,BMRN,data/empirical/pooled/pooled_five_2019_sessions_bmrn,data/empirical/pooled/pooled_five_2019_sessions_bmrn/hawkes_rates_bmrn_pooled_five_2019_sessions.csv,836700.0,1.542719767597343,0.12919355528014018,91.457704537383208,813100,860300,700,22,3.903111111111111,0.0,50,9,0.46133897284697672,121.46505128205129,142.67513675213675,0.94999999999999996,0.11621735476962097,0
198,BMTC,data/empirical/pooled/pooled_five_2019_sessions_bmtc,data/empirical/pooled/pooled_five_2019_sessions_bmtc/hawkes_rates_bmtc_pooled_five_2019_sessions.csv,376850.0,1.6005170512237354,0.025625026710543185,60.319762026261863,336600,417100,100,100,1.6966666666666668,0.0,50,12,0.47914526402301211,145.7747264957265,140.30611111111111,0.94999999999999996,0.25,0.42535994603367877
199,BNFT,data/empirical/pooled/pooled_five_2019_sessions_bnft,data/empirical/pooled/pooled_five_2019_sessions_bnft/hawkes_rates_bnft_pooled_five_2019_sessions.csv,176700.0,2.6618034438890583,0.059643574511731266,204.94676925032502,169900,183500,1,75,1.1688888888888889,0.0,50,10,0.44955198232478211,154.4198717948718,147.49928205128205,0.94999999999999996,0.25,0.42535994603367877
200,BOCH,data/empirical/pooled/pooled_five_2019_sessions_boch,data/empirical/pooled/pooled_five_2019_sessions_boch/hawkes_rates_boch_pooled_five_2019_sessions.csv,110500.0,2.8567775883750417,0.0060258985426727644,20.320166490531602,109100,111900,100,100,0.47444444444444445,0.0,50,13,0.37119999999999997,207.59358119658117,221.62453846153844,0.94999999999999996,0.25,0.054854410483294959
201,BOKF,data/empirical/pooled/pooled_five_2019_sessions_bokf,data/empirical/pooled/pooled_five_2019_sessions_bokf/hawkes_rates_bokf_pooled_five_2019_sessions.csv,762500.0,2.6047044672127453,0.096038292234710887,94.565880712189099,729000,796000,300,2,3.5237777777777777,0.0,50,21,0.63980819857089133,113.96784615384615,107.2515811965812,0.94999999999999996,0.25,0.54198644623863046
202,BOMN,data/empirical/pooled/pooled_five_2019_sessions_bomn,data/empirical/pooled/pooled_five_2019_sessions_bomn/hawkes_rates_bomn_pooled_five_2019_sessions.csv,198050.0,2.3726270879997706,0.014898072567203727,82.626378031594115,193500,202600,100,183,0.96666666666666667,0.0,50,27,0.4192152767417574,139.56838461538462,143.31777777777776,0.94999999999999996,0.25,0.0096468091552598823
203,BOOM,data/empirical/pooled/pooled_five_2019_sessions_boom,data/empirical/pooled/pooled_five_2019_sessions_boom/hawkes_rates_boom_pooled_five_2019_sessions.csv,424200.0,2.549882545280775,0.063857429804692514,65.141701154854701,410000,438400,1,413,1.9908888888888889,0.0,50,17,0.59221886658376266,117.36392307692309,125.12164102564103,0.94999999999999996,0.25,0.54198644623863046
204,BOXL,data/empirical/pooled/pooled_five_2019_sessions_boxl,data/empirical/pooled/pooled_five_2019_sessions_boxl/hawkes_rates_boxl_pooled_five_2019_sessions.csv,12550.0,7.2281051200434341,0.010538911919312791,22.533482990947196,11800,13300,200,100,0.11888888888888889,0.0,50,5,0.58081334723670486,735.06891452991454,406.23592307692309,0.94999999999999996,0.25,0.36419212403997098
205,BPFH,data/empirical/pooled/pooled_five_2019_sessions_bpfh,data/empirical/pooled/pooled_five_2019_sessions_bpfh/hawkes_rates_bpfh_pooled_five_2019_sessions.csv,114000.0,1.3309316230152772,0.017616137441771016,86.580267378240521,109900,118100,100,6,0.51066666666666671,0.0,50,1,0.090952580278658129,505.64462393162393,502.37069230769231,0.94999999999999996,0.1222182091484173,0
206,BPMC,data/empirical/pooled/pooled_five_2019_sessions_bpmc,data/empirical/pooled/pooled_five_2019_sessions_bpmc/hawkes_rates_bpmc_pooled_five_2019_sessions.csv,657200.0,2.6210127956926437,0.07253301423137741,58.905607581212479,640000,674400,55,25,3.5733333333333333,0.0,50,24,0.54901240613777347,111.70055555555555,101.26051282051282,0.94999999999999996,0.25,0.54198644623863046
207,BPOP,data/empirical/pooled/pooled_five_2019_sessions_bpop,data/empirical/pooled/pooled_five_2019_sessions_bpop/hawkes_rates_bpop_pooled_five_2019_sessions.csv,551300.0,1.4208617079569452,0.091132099662378743,440.35586023251386,524100,578500,1200,45,2.4833333333333334,0.0,50,4,0.40282546293690552,173.73805982905984,161.49710256410259,0.94999999999999996,0.25,0.31472892968491073
208,BPR,data/empirical/pooled/pooled_five_2019_sessions_bpr,data/empirical/pooled/pooled_five_2019_sessions_bpr/hawkes_rates_bpr_pooled_five_2019_sessions.csv,185400.0,0.91873992509915725,0.017111842386426771,110.07625839601577,182500,188300,200,72,0.84888888888888892,0.0,50,1,0.054772516786293121,1413.4993076923079,964.78397435897443,0.94999999999999996,0.1222182091484173,0
209,BREW,data/empirical/pooled/pooled_five_2019_sessions_brew,data/empirical/pooled/pooled_five_2019_sessions_brew/hawkes_rates_brew_pooled_five_2019_sessions.csv,164050.0,2.1138378731497114,0.020949613231334673,43.380523615125604,164000,164100,2400,89,0.70422222222222219,0.0,50,5,0.34182151869694882,236.58835042735046,305.49752991452993,0.94999999999999996,0.25,0.42535994603367877
210,BRKL,data/empirical/pooled/pooled_five_2019_sessions_brkl,data/empirical/pooled/pooled_five_2019_sessions_brkl/hawkes_rates_brkl_pooled_five_2019_sessions.csv,151500.0,1.5264806338764789,0.031633830505577158,136.02282453420619,135900,167100,134,100,0.66200000000000003,0.0,50,2,0.26182432432432434,272.59374358974361,294.00600854700855,0.94999999999999996,0.1222182091484173,0
211,BRKR,data/empirical/pooled/pooled_five_2019_sessions_brkr,data/empirical/pooled/pooled_five_2019_sessions_brkr/hawkes_rates_brkr_pooled_five_2019_sessions.csv,516950.0,1.459056336685139,0.084097611009017484,55.590323169965536,488300,545600,100,700,1.9033333333333333,0.0,50,4,0.32730877073919956,195.5977435897436,166.22094871794872,0.94999999999999996,0.25,0.31472892968491073
212,BRKS,data/empirical/pooled/pooled_five_2019_sessions_brks,data/empirical/pooled/pooled_five_2019_sessions_brks/hawkes_rates_brks_pooled_five_2019_sessions.csv,400450.0,2.1934631568751373,0.094098038377708443,51.602502894359453,380000,420900,1,600,1.7702222222222221,0.0,50,6,0.40697445444943697,148.95981196581198,128.15117948717949,0.94999999999999996,0.25,0.31472892968491073
213,BRY,data/empirical/pooled/pooled_five_2019_sessions_bry,data/empirical/pooled/pooled_five_2019_sessions_bry/hawkes_rates_bry_pooled_five_2019_sessions.csv,67250.0,2.7286112308052006,0.032941578699944442,31.645435751513268,65900,68600,100,157,0.41933333333333334,0.0,50,4,0.20344924284913068,404.01800854700855,398.25743589743587,0.94999999999999996,0.25,0.054854410483294959
214,BSET,data/empirical/pooled/pooled_five_2019_sessions_bset,data/empirical/pooled/pooled_five_2019_sessions_bset/hawkes_rates_bset_pooled_five_2019_sessions.csv,122350.0,2.9567988231085112,0.016744305312192828,50.722506366606993,120300,124400,500,25,0.74911111111111106,0.0,50,21,0.39758179231863444,210.94729914529916,200.81583760683762,0.94999999999999996,0.25,0.42535994603367877
215,BSGM,data/empirical/pooled/pooled_five_2019_sessions_bsgm,data/empirical/pooled/pooled_five_2019_sessions_bsgm/hawkes_rates_bsgm_pooled_five_2019_sessions.csv,52450.0,3.4626356914787748,0.0059404248044788244,31.982017891408248,48300,56600,100,100,0.27133333333333332,0.0,50,10,0.41630367143746111,850.21657264957264,505.28912820512824,0.94999999999999996,0.25,0.054854410483294959
216,BSRR,data/empirical/pooled/pooled_five_2019_sessions_bsrr,data/empirical/pooled/pooled_five_2019_sessions_bsrr/hawkes_rates_bsrr_pooled_five_2019_sessions.csv,263750.0,2.0571013228604964,0.0094021112013333904,38.419611231056535,240500,287000,100,100,1.1995555555555555,0.0,50,22,0.3598984771573604,141.01388888888889,129.10824786324787,0.94999999999999996,0.25,0.42535994603367877
217,BUSE,data/empirical/pooled/pooled_five_2019_sessions_buse,data/empirical/pooled/pooled_five_2019_sessions_buse/hawkes_rates_buse_pooled_five_2019_sessions.csv,247900.0,1.6883307487334873,0.037018676011795378,67.234387329550117,229300,266500,100,100,1.1622222222222223,0.0,50,6,0.40763042978625602,168.37841025641026,137.04504273504273,0.94999999999999996,0.25,0.42535994603367877
218,BWB,data/empirical/pooled/pooled_five_2019_sessions_bwb,data/empirical/pooled/pooled_five_2019_sessions_bwb/hawkes_rates_bwb_pooled_five_2019_sessions.csv,136650.0,1.839027514580613,0.010974827984101885,68.713225594109389,126000,147300,1,100,0.50977777777777777,0.0,50,9,0.32066805845511481,228.32006837606838,492.1312136752137,0.94999999999999996,0.25,0.42535994603367877
219,BWEN,data/empirical/pooled/pooled_five_2019_sessions_bwen,data/empirical/pooled/pooled_five_2019_sessions_bwen/hawkes_rates_bwen_pooled_five_2019_sessions.csv,16250.0,5.3898324016091088,0.0022736014359588017,27.053188678206205,13700,18800,100,100,0.075555555555555556,0.0,50,5,0.40729927007299271,1451.1374358974358,655.71311111111106,0.94999999999999996,0.25,0.36419212403997098
220,CAAS,data/empirical/pooled/pooled_five_2019_sessions_caas,data/empirical/pooled/pooled_five_2019_sessions_caas/hawkes_rates_caas_pooled_five_2019_sessions.csv,29300.0,6.0130075103175686,0.0051797085345527587,37.690462712162713,25000,33600,1000,300,0.11888888888888889,0.0,50,9,0.60136986301369866,552.53835897435897,460.83827350427345,0.94999999999999996,0.25,0.36419212403997098
221,CAC,data/empirical/pooled/pooled_five_2019_sessions_cac,data/empirical/pooled/pooled_five_2019_sessions_cac/hawkes_rates_cac_pooled_five_2019_sessions.csv,459750.0,3.2320914621002443,0.02583016368220864,253.78194737400514,421700,497800,100,100,1.95,0.0,50,39,0.59737931887014029,193.07892307692308,121.71539316239316,0.94999999999999996,0.25,0.0096468091552598823
222,CACC,data/empirical/pooled/pooled_five_2019_sessions_cacc,data/empirical/pooled/pooled_five_2019_sessions_cacc/hawkes_rates_cacc_pooled_five_2019_sessions.csv,4508900.0,3.5232754452214379,0.08381554767297747,525.10481374083918,4120600,4897200,200,100,19.629555555555555,0.0,50,177,0.68352129079907964,91.805504273504283,77.578752136752129,0.94999999999999996,0.25,0.0096468091552598823
223,CAKE,data/empirical/pooled/pooled_five_2019_sessions_cake,data/empirical/pooled/pooled_five_2019_sessions_cake/hawkes_rates_cake_pooled_five_2019_sessions.csv,387500.0,1.9573924262544053,0.089439719646138727,42.785771605538741,376500,398500,20,15,1.9788888888888889,0.0,50,5,0.37340248521966934,185.89945299145299,186.10208547008546,0.94999999999999996,0.25,0.31472892968491073
224,CALA,data/empirical/pooled/pooled_five_2019_sessions_cala,data/empirical/pooled/pooled_five_2019_sessions_cala/hawkes_rates_cala_pooled_five_2019_sessions.csv,62650.0,3.9661704449816142,0.013658703363391598,84.754632653071354,60000,65300,1200,279,0.18888888888888888,0.0,50,3,0.29803646563814867,412.4527094017094,360.29673504273507,0.94999999999999996,0.25,0.36419212403997098
225,CALM,data/empirical/pooled/pooled_five_2019_sessions_calm,data/empirical/pooled/pooled_five_2019_sessions_calm/hawkes_rates_calm_pooled_five_2019_sessions.csv,375150.0,1.614989651507837,0.065994273259541006,35.720448175062558,358600,391700,34,700,1.8420000000000001,0.0,50,6,0.4945601406670696,138.04402564102563,324.04288034188033,0.94999999999999996,0.25,0.31472892968491073
226,CAMP,data/empirical/pooled/pooled_five_2019_sessions_camp,data/empirical/pooled/pooled_five_2019_sessions_camp/hawkes_rates_camp_pooled_five_2019_sessions.csv,97700.0,1.5696165941080549,0.026949869652549252,105.4992830262339,94400,101000,1,1,0.48977777777777776,0.0,50,2,0.21339151584519636,330.25890598290596,272.72357264957265,0.94999999999999996,0.1222182091484173,0
227,CAR,data/empirical/pooled/pooled_five_2019_sessions_car,data/empirical/pooled/pooled_five_2019_sessions_car/hawkes_rates_car_pooled_five_2019_sessions.csv,333400.0,1.9040314534125855,0.099269199538441807,79.801573542016655,316800,350000,100,100,1.458,0.0,50,4,0.27258917882107592,214.75760683760683,188.5281965811966,0.94999999999999996,0.25,0.31472892968491073
228,CARA,data/empirical/pooled/pooled_five_2019_sessions_cara,data/empirical/pooled/pooled_five_2019_sessions_cara/hawkes_rates_cara_pooled_five_2019_sessions.csv,161450.0,2.9196792910445653,0.068661053891191925,26.97686991082572,159500,163400,7,46,0.83244444444444443,0.0,50,5,0.30590368271954677,199.92572649572651,185.00111111111113,0.94999999999999996,0.25,0.42535994603367877
229,CARG,data/empirical/pooled/pooled_five_2019_sessions_carg,data/empirical/pooled/pooled_five_2019_sessions_carg/hawkes_rates_carg_pooled_five_2019_sessions.csv,360850.0,1.8501823074234287,0.063455703235180988,61.438792576452563,336700,385000,800,400,1.6304444444444444,0.0,50,6,0.36156643651504772,220.80018803418801,198.85463247863248,0.94999999999999996,0.25,0.31472892968491073
230,CARO,data/empirical/pooled/pooled_five_2019_sessions_caro,data/empirical/pooled/pooled_five_2019_sessions_caro/hawkes_rates_caro_pooled_five_2019_sessions.csv,391150.0,2.8235889763955209,0.034941664173682635,493.51312113525915,379000,403300,13,100,1.6011111111111112,0.0,50,13,0.49413180860668071,165.42870085470085,120.02005128205128,0.94999999999999996,0.25,0.42535994603367877
231,CASA,data/empirical/pooled/pooled_five_2019_sessions_casa,data/empirical/pooled/pooled_five_2019_sessions_casa/hawkes_rates_casa_pooled_five_2019_sessions.csv,40200.0,2.9057142779773528,0.023471088508055897,76.496248695190744,37000,43400,2600,2700,0.30399999999999999,0.0,50,3,0.19860386952212694,363.84750427350428,407.33084615384615,0.94999999999999996,0.25,0.36419212403997098
232,CASH,data/empirical/pooled/pooled_five_2019_sessions_cash,data/empirical/pooled/pooled_five_2019_sessions_cash/hawkes_rates_cash_pooled_five_2019_sessions.csv,360750.0,1.7599305396905633,0.041967605453224498,30.52142474821402,331900,389600,500,500,1.2268888888888889,0.0,50,5,0.38916631723401823,163.69891452991453,169.25786324786324,0.94999999999999996,0.25,0.31472892968491073
233,CASI,data/empirical/pooled/pooled_five_2019_sessions_casi,data/empirical/pooled/pooled_five_2019_sessions_casi/hawkes_rates_casi_pooled_five_2019_sessions.csv,30000.0,3.9398240425256397,0.013974956194709176,60.492452553890764,27500,32500,100,100,0.14177777777777778,0.0,50,2,0.31038913362701909,1189.419700854701,1933.4441452991455,0.94999999999999996,0.25,0.36419212403997098
234,CASS,data/empirical/pooled/pooled_five_2019_sessions_cass,data/empirical/pooled/pooled_five_2019_sessions_cass/hawkes_rates_cass_pooled_five_2019_sessions.csv,531900.0,1.9982937523800721,0.021599213641608616,37.603150795696244,493800,570000,100,1094,2.3691111111111112,0.0,50,33,0.56360708534621573,134.37555555555554,101.53673504273505,0.94999999999999996,0.25,0.0096468091552598823
235,CASY,data/empirical/pooled/pooled_five_2019_sessions_casy,data/empirical/pooled/pooled_five_2019_sessions_casy/hawkes_rates_casy_pooled_five_2019_sessions.csv,1625100.0,1.3592512890754189,0.10187614855335698,64.533205725598648,1548000,1702200,400,400,7.0004444444444447,0.0,50,17,0.61362732283912036,107.62840170940171,125.22917948717948,0.94999999999999996,0.25,0.54198644623863046
236,CATB,data/empirical/pooled/pooled_five_2019_sessions_catb,data/empirical/pooled/pooled_five_2019_sessions_catb/hawkes_rates_catb_pooled_five_2019_sessions.csv,54600.0,4.5116236633870868,0.0081285525022436848,41.055697692229316,54000,55200,766,50,0.27066666666666667,0.0,50,9,0.52094901564866225,384.06213675213678,221.89022222222221,0.94999999999999996,0.25,0.054854410483294959
237,CATS,data/empirical/pooled/pooled_five_2019_sessions_cats,data/empirical/pooled/pooled_five_2019_sessions_cats/hawkes_rates_cats_pooled_five_2019_sessions.csv,161000.0,5.9910765594075936,0.027719133296294711,326.07374935793717,152500,169500,100,141,0.66355555555555557,0.0,50,16,0.70807542824240677,235.76612820512818,415.66850427350425,0.94999999999999996,0.25,0.054854410483294959
238,CATY,data/empirical/pooled/pooled_five_2019_sessions_caty,data/empirical/pooled/pooled_five_2019_sessions_caty/hawkes_rates_caty_pooled_five_2019_sessions.csv,360250.0,1.7880448758888277,0.07684089063635198,129.95968838420521,321800,398700,100,100,1.5797777777777777,0.0,50,4,0.2808953078247497,184.93169230769232,158.56018803418803,0.94999999999999996,0.25,0.31472892968491073
239,CBAY,data/empirical/pooled/pooled_five_2019_sessions_cbay,data/empirical/pooled/pooled_five_2019_sessions_cbay/hawkes_rates_cbay_pooled_five_2019_sessions.csv,18250.0,2.9249070517764588,0.026274627120817129,56.930799120906855,18000,18500,594,4049,0.27044444444444443,0.0,50,2,0.15410889512837583,758.87138461538461,991.91189743589746,0.94999999999999996,0.25,0.36419212403997098
240,CBIO,data/empirical/pooled/pooled_five_2019_sessions_cbio,data/empirical/pooled/pooled_five_2019_sessions_cbio/hawkes_rates_cbio_pooled_five_2019_sessions.csv,73750.0,3.7887083169180662,0.021881276977648616,30.795192020850838,66400,81100,100,100,0.34711111111111109,0.0,50,5,0.470748783671532,271.80192307692306,209.1809316239316,0.94999999999999996,0.25,0.054854410483294959
241,CBMG,data/empirical/pooled/pooled_five_2019_sessions_cbmg,data/empirical/pooled/pooled_five_2019_sessions_cbmg/hawkes_rates_cbmg_pooled_five_2019_sessions.csv,166900.0,2.6498403024797206,0.011342365058335826,46.286656657007256,150900,182900,100,500,0.74133333333333329,0.0,50,19,0.51957406827435015,675.50583760683753,166.25095726495726,0.94999999999999996,0.25,0.42535994603367877
242,CBRL,data/empirical/pooled/pooled_five_2019_sessions_cbrl,data/empirical/pooled/pooled_five_2019_sessions_cbrl/hawkes_rates_cbrl_pooled_five_2019_sessions.csv,1545250.0,1.1990148612415701,0.095380144450617543,92.417247749018387,1490500,1600000,800,10,7.1235555555555559,0.0,50,17,0.5840443213296399,111.77750427350426,105.83692307692309,0.94999999999999996,0.11621735476962097,0
243,CBSH,data/empirical/pooled/pooled_five_2019_sessions_cbsh,data/empirical/pooled/pooled_five_2019_sessions_cbsh/hawkes_rates_cbsh_pooled_five_2019_sessions.csv,670150.0,1.3452534066389166,0.090200435916064789,32.569414866156592,625600,714700,600,600,2.681111111111111,0.0,50,5,0.47219970821851193,126.88495726495725,123.85305128205127,0.94999999999999996,0.25,0.31472892968491073
244,CBTX,data/empirical/pooled/pooled_five_2019_sessions_cbtx,data/empirical/pooled/pooled_five_2019_sessions_cbtx/hawkes_rates_cbtx_pooled_five_2019_sessions.csv,307450.0,2.5075871038868724,0.015462199239283731,38.502460899380708,275300,339600,100,100,1.3864444444444444,0.0,50,28,0.47323173114497852,204.09693162393162,180.11794871794871,0.94999999999999996,0.25,0.0096468091552598823
245,CCBG,data/empirical/pooled/pooled_five_2019_sessions_ccbg,data/empirical/pooled/pooled_five_2019_sessions_ccbg/hawkes_rates_ccbg_pooled_five_2019_sessions.csv,282100.0,1.5354282289627912,0.0069319201675285269,33.468072899586502,253400,310800,100,600,1.1135555555555556,0.0,50,27,0.37150209070440654,275.85846153846154,140.13736752136751,0.94999999999999996,0.25,0.42535994603367877
246,CCD,data/empirical/pooled/pooled_five_2019_sessions_ccd,data/empirical/pooled/pooled_five_2019_sessions_ccd/hawkes_rates_ccd_pooled_five_2019_sessions.csv,222550.0,1.279708946599738,0.0063336040001709479,26.014811425398872,210200,234900,1100,900,0.91933333333333334,0.0,75,6,0.52722222222222226,963.98021367521358,477.36694017094015,0.94999999999999996,0.1222182091484173,0
247,CCMP,data/empirical/pooled/pooled_five_2019_sessions_ccmp,data/empirical/pooled/pooled_five_2019_sessions_ccmp/hawkes_rates_ccmp_pooled_five_2019_sessions.csv,1522600.0,2.1911783463789591,0.10047437924697637,150.00389666093389,1495200,1550000,100,100,5.3591111111111109,0.0,50,31,0.66853144164407785,103.88113675213677,104.81157264957264,0.94999999999999996,0.25,0.54198644623863046
248,CCNE,data/empirical/pooled/pooled_five_2019_sessions_ccne,data/empirical/pooled/pooled_five_2019_sessions_ccne/hawkes_rates_ccne_pooled_five_2019_sessions.csv,287350.0,2.4761170842768134,0.0065130988503782211,20.179988936512018,266300,308400,100,200,1.2062222222222223,0.0,50,46,0.38847023360964583,218.85767521367521,154.55582905982905,0.94999999999999996,0.25,0.0096468091552598823
249,CCOI,data/empirical/pooled/pooled_five_2019_sessions_ccoi,data/empirical/pooled/pooled_five_2019_sessions_ccoi/hawkes_rates_ccoi_pooled_five_2019_sessions.csv,732900.0,1.7771638127147678,0.071968887559297395,45.893540375948426,673100,792700,500,100,2.5971111111111109,0.0,50,9,0.56295152645071078,111.90489743589744,108.29288888888888,0.94999999999999996,0.25,0.54198644623863046
250,CCRN,data/empirical/pooled/pooled_five_2019_sessions_ccrn,data/empirical/pooled/pooled_five_2019_sessions_ccrn/hawkes_rates_ccrn_pooled_five_2019_sessions.csv,98800.0,2.0138367265767441,0.025317321253044998,52.013038743289151,94600,103000,900,56,0.42622222222222222,0.0,50,3,0.26223639313083852,267.34659829059831,256.14201709401709,0.94999999999999996,0.1222182091484173,0
251,CCXI,data/empirical/pooled/pooled_five_2019_sessions_ccxi,data/empirical/pooled/pooled_five_2019_sessions_ccxi/hawkes_rates_ccxi_pooled_five_2019_sessions.csv,401850.0,4.5152545095456853,0.059404248044788235,36.851875427194074,380000,423700,400,1500,0.51200000000000001,0.0,50,5,0.40711717525583113,222.77158974358971,200.15864957264958,0.94999999999999996,0.25,0.42535994603367877
252,CDK,data/empirical/pooled/pooled_five_2019_sessions_cdk,data/empirical/pooled/pooled_five_2019_sessions_cdk/hawkes_rates_cdk_pooled_five_2019_sessions.csv,536000.0,1.4378085840179526,0.10364545493397152,150.42661205043441,480800,591200,100,100,2.2477777777777779,0.0,50,4,0.35527001970100824,201.01211965811964,176.28929914529914,0.94999999999999996,0.25,0.31472892968491073
253,CDLX,data/empirical/pooled/pooled_five_2019_sessions_cdlx,data/empirical/pooled/pooled_five_2019_sessions_cdlx/hawkes_rates_cdlx_pooled_five_2019_sessions.csv,835100.0,3.4764585425789956,0.061156459677764008,42.317089290816213,791000,879200,100,700,1.2584444444444445,0.0,50,15,0.56023767244911893,146.58066666666667,143.41857264957264,0.94999999999999996,0.25,0.54198644623863046
254,CDMO,data/empirical/pooled/pooled_five_2019_sessions_cdmo,data/empirical/pooled/pooled_five_2019_sessions_cdmo/hawkes_rates_cdmo_pooled_five_2019_sessions.csv,68350.0,2.7018521787951371,0.014103166802000086,27.488991901758752,65600,71100,762,100,0.23355555555555554,0.0,50,3,0.23680594843611089,341.55411111111113,573.83624786324776,0.94999999999999996,0.25,0.36419212403997098
255,CDNA,data/empirical/pooled/pooled_five_2019_sessions_cdna,data/empirical/pooled/pooled_five_2019_sessions_cdna/hawkes_rates_cdna_pooled_five_2019_sessions.csv,241450.0,3.3585582386430937,0.071071413308261028,66.995515457674898,232900,250000,100,500,1.205111111111111,0.0,50,9,0.41706236150680598,181.54797435897436,192.86659829059829,0.94999999999999996,0.25,0.42535994603367877
256,CDNS,data/empirical/pooled/pooled_five_2019_sessions_cdns,data/empirical/pooled/pooled_five_2019_sessions_cdns/hawkes_rates_cdns_pooled_five_2019_sessions.csv,721800.0,1.0776671656557415,0.1557587931108167,37.575865753651271,715800,727800,200,34,2.9746666666666668,0.0,50,2,0.2480714797258125,205.67214529914531,220.57440170940171,0.94999999999999996,0.11621735476962097,0
257,CDTX,data/empirical/pooled/pooled_five_2019_sessions_cdtx,data/empirical/pooled/pooled_five_2019_sessions_cdtx/hawkes_rates_cdtx_pooled_five_2019_sessions.csv,36450.0,6.0726228481153282,0.0097525535279285435,62.817472637626594,35000,37900,1400,1400,0.11644444444444445,0.0,50,4,0.75493728026390039,1333.7794957264955,647.23397435897436,0.94999999999999996,0.25,0.36419212403997098
258,CDW,data/empirical/pooled/pooled_five_2019_sessions_cdw,data/empirical/pooled/pooled_five_2019_sessions_cdw/hawkes_rates_cdw_pooled_five_2019_sessions.csv,1316700.0,1.0659412557603749,0.13753579212786871,78.407289814819876,1289500,1343900,500,17,4.9717777777777776,0.0,50,7,0.46319925579328824,158.80731623931624,143.98538461538459,0.94999999999999996,0.11621735476962097,0
