quantity,count
1,600
2,260
3,152
4,159
5,213
6,92
7,97
8,83
9,94
10,212
11,31
12,43
13,39
14,54
15,94
16,59
17,36
18,39
19,45
20,114
21,35
22,36
23,27
24,33
25,68
26,24
27,36
28,39
29,27
30,78
31,18
32,49
33,15
34,16
35,30
36,18
37,31
38,20
39,11
40,56
41,8
42,10
43,21
44,12
45,18
46,9
47,17
48,14
49,14
50,35
51,14
52,9
53,16
54,9
55,17
56,8
57,14
58,10
59,8
60,23
61,13
62,12
63,14
64,11
65,14
66,12
67,10
68,12
69,7
70,17
71,8
72,10
73,14
74,22
75,29
76,3
77,9
78,7
79,5
80,23
81,11
82,8
83,5
84,6
85,13
86,7
87,9
88,10
89,7
90,14
91,11
92,13
93,6
94,14
95,23
96,16
97,10
98,20
99,37
100,1128
101,1
103,2
104,4
105,2
106,1
110,1
115,2
116,1
120,3
121,2
123,1
125,1
129,2
134,1
138,1
139,1
141,1
145,1
147,2
148,1
150,1
153,1
155,1
157,2
161,1
165,2
168,1
169,1
173,1
177,1
180,2
191,1
196,1
198,2
199,1
200,18
219,1
251,1
271,1
280,1
300,4
400,1
685,1
944,1
