quantity,count
1,145
2,27
3,18
4,14
5,39
6,26
7,8
8,13
9,14
10,15
11,8
12,10
13,5
14,18
15,8
16,8
17,4
18,9
19,7
20,18
21,4
22,12
23,7
24,5
25,5
26,14
27,3
28,10
29,4
30,12
31,6
32,4
33,2
34,10
35,9
36,5
37,20
38,2
39,3
40,7
41,1
42,3
43,4
44,2
45,3
46,5
47,3
49,4
50,13
51,5
53,3
54,4
56,5
57,2
58,5
59,2
60,3
62,2
63,2
64,6
65,4
67,4
68,2
69,5
70,7
71,4
72,2
73,2
74,16
75,1
76,6
77,2
78,4
79,1
80,5
81,1
82,3
83,1
84,1
85,2
86,4
87,1
88,1
89,1
90,4
91,3
92,1
93,2
94,4
95,9
96,2
97,1
98,3
99,23
100,334
104,1
106,1
110,1
118,1
122,2
129,1
135,1
141,1
149,1
159,1
164,1
165,1
174,1
190,1
194,1
195,1
200,14
263,1
300,4
411,1
625,1
