event_type,observed_count,observed_rate_per_second,stationary_target_rate,configured_mu,stationary_reconstructed_rate
limit_buy,13471,0.11513675213675213,0.11869856885623853,0.3877486582637126,0.11869856885623853
limit_sell,11819,0.10101709401709402,0.09745527729760763,0.3183539058388516,0.09745527729760763
market_buy,969,0.008282051282051282,0.008574118893302448,0.028008788384787996,0.008574118893302448
market_sell,1184,0.01011965811965812,0.009827590508406956,0.03210346232746272,0.009827590508406956
cancel_bid,12660,0.1082051282051282,0.14685325063178942,0.4797206187305121,0.14685325063178942
cancel_ask,11115,0.095,0.14546579975762525,0.47518827920824247,0.14546579975762525
