distance_ticks,count
0,1094
1,459
2,210
3,198
4,198
5,106
6,78
7,38
8,34
9,28
10,25
11,27
12,30
13,38
14,48
15,52
16,69
17,84
18,61
19,40
20,19
21,31
22,12
23,4
24,3
25,9
26,10
27,1
28,7
29,3
30,2
31,7
32,1
33,3
34,10
35,3
36,3
37,9
38,9
39,3
41,11
42,3
43,13
44,4
45,3
46,2
47,1
48,2
49,6
50,6
51,10
52,35
53,39
54,41
55,49
56,14
57,4
58,5
61,3
62,1
63,3
64,1
70,2
75,1
76,2
77,2
78,1
79,4
81,1
86,1
88,3
98,15
101,1
102,1
122,3
123,2
125,1
126,1
130,1
135,4
138,3
142,3
149,10
150,7
152,16
153,1
172,2
183,5
206,1
230,1
303,1
594,1
