event_type,observed_count,observed_rate_per_second,stationary_target_rate,configured_mu,stationary_reconstructed_rate
limit_buy,17802,0.15215384615384617,0.16179562761418562,0.5285323835396731,0.16179562761418564
limit_sell,19964,0.17063247863247863,0.16099069717213918,0.5259029440956546,0.16099069717213918
market_buy,910,0.0077777777777777776,0.006800522927388434,0.02221504156280222,0.006800522927388435
market_sell,826,0.00705982905982906,0.008037083910218405,0.026254474106713454,0.008037083910218405
cancel_bid,17047,0.1457008547008547,0.29261756568558356,0.9558840479062397,0.29261756568558356
cancel_ask,19044,0.16276923076923078,0.30062985579085977,0.9820575289168086,0.30062985579085977
