event_type,observed_count,observed_rate_per_second,stationary_target_rate,configured_mu,stationary_reconstructed_rate
limit_buy,49023,0.419,0.4628593886942811,1.5120073364013185,0.4628593886942811
limit_sell,59346,0.5072307692307693,0.463371380536488,1.513679843085861,0.46337138053648796
market_buy,2355,0.020128205128205127,0.020676880889715574,0.06754447757307087,0.020676880889715574
market_sell,2403,0.02053846153846154,0.019989785776951097,0.06529996687137359,0.019989785776951097
cancel_bid,47494,0.4059316239316239,0.5435285600397859,1.7755266294633008,0.5435285600397859
cancel_ask,57972,0.49548717948717946,0.5357865054832196,1.7502359179118507,0.5357865054832196
