kind,target,source,bin,value
fast_alpha,market_sell,market_buy,,0
slow_alpha,market_sell,market_buy,,0
fast_alpha,market_sell,market_sell,,0.030317154578194297
slow_alpha,market_sell,market_sell,,0.00035421114277354928
fast_alpha,market_sell,cancel_bid,,0
slow_alpha,market_sell,cancel_bid,,0
fast_alpha,market_sell,cancel_ask,,0
slow_alpha,market_sell,cancel_ask,,0
fast_alpha,cancel_bid,limit_buy,,0.0744615786780157
slow_alpha,cancel_bid,limit_buy,,0.00077060311563301241
fast_alpha,cancel_bid,limit_sell,,0
slow_alpha,cancel_bid,limit_sell,,0
fast_alpha,cancel_bid,market_buy,,0
slow_alpha,cancel_bid,market_buy,,0
fast_alpha,cancel_bid,market_sell,,0
slow_alpha,cancel_bid,market_sell,,0
fast_alpha,cancel_bid,cancel_bid,,0.14561995685033943
slow_alpha,cancel_bid,cancel_bid,,0.0015818474485329703
fast_alpha,cancel_bid,cancel_ask,,0
slow_alpha,cancel_bid,cancel_ask,,0
fast_alpha,cancel_ask,limit_buy,,0
slow_alpha,cancel_ask,limit_buy,,0
fast_alpha,cancel_ask,limit_sell,,0.080913812386005951
slow_alpha,cancel_ask,limit_sell,,0.00095053292841255617
fast_alpha,cancel_ask,market_buy,,0
slow_alpha,cancel_ask,market_buy,,0
fast_alpha,cancel_ask,market_sell,,0
slow_alpha,cancel_ask,market_sell,,0
fast_alpha,cancel_ask,cancel_bid,,0
slow_alpha,cancel_ask,cancel_bid,,0
fast_alpha,cancel_ask,cancel_ask,,0.16055264298732833
slow_alpha,cancel_ask,cancel_ask,,0.0019604233208000066
state_coefficient,limit_buy,log_spread_ratio,,0.34146988983510457
state_coefficient,limit_buy,log_bid_depth_ratio,,-0.038369441018070966
state_coefficient,limit_buy,log_ask_depth_ratio,,-0.018780415414473808
state_coefficient,limit_buy,queue_imbalance,,0.035589655853515881
state_coefficient,limit_sell,log_spread_ratio,,0.42380232230912512
state_coefficient,limit_sell,log_bid_depth_ratio,,-0.014923742142064732
state_coefficient,limit_sell,log_ask_depth_ratio,,-0.026832077877225111
state_coefficient,limit_sell,queue_imbalance,,-0.048005484850016378
state_coefficient,market_buy,log_spread_ratio,,-0.29038828615091694
state_coefficient,market_buy,log_bid_depth_ratio,,0.17869496954746239
state_coefficient,market_buy,log_ask_depth_ratio,,-0.12311817008390058
state_coefficient,market_buy,queue_imbalance,,0.5125206898772765
state_coefficient,market_sell,log_spread_ratio,,-0.25504080858330852
state_coefficient,market_sell,log_bid_depth_ratio,,-0.1082060845758316
state_coefficient,market_sell,log_ask_depth_ratio,,0.16670648773736482
state_coefficient,market_sell,queue_imbalance,,-0.4982125633310221
state_coefficient,cancel_bid,log_spread_ratio,,-0.14449769061699247
state_coefficient,cancel_bid,log_bid_depth_ratio,,0.014780641257854259
state_coefficient,cancel_bid,log_ask_depth_ratio,,-0.035601565648637756
state_coefficient,cancel_bid,queue_imbalance,,0.062673389097427007
state_coefficient,cancel_ask,log_spread_ratio,,-0.075345426793011677
state_coefficient,cancel_ask,log_bid_depth_ratio,,-0.031976343069349343
state_coefficient,cancel_ask,log_ask_depth_ratio,,0.03762574128687244
state_coefficient,cancel_ask,queue_imbalance,,-0.064565686647180903
intraday_factor,limit_buy,,0,1.0898257017881527
intraday_factor,limit_sell,,0,1.1456181519028903
intraday_factor,market_buy,,0,0.94034014528749288
intraday_factor,market_sell,,0,0.96783769724293378
intraday_factor,cancel_bid,,0,1.0460577008160465
intraday_factor,cancel_ask,,0,1.0967283184155554
intraday_factor,limit_buy,,1,1.0292776959733441
intraday_factor,limit_sell,,1,1.0198826650097672
intraday_factor,market_buy,,1,0.96205287095382619
intraday_factor,market_sell,,1,0.94210031212068657
intraday_factor,cancel_bid,,1,1.0385945655429574
intraday_factor,cancel_ask,,1,1.0286106602236476
intraday_factor,limit_buy,,2,1.0044399986647012
intraday_factor,limit_sell,,2,0.99784700746641153
intraday_factor,market_buy,,2,0.91273284166464219
intraday_factor,market_sell,,2,0.91641364661002245
intraday_factor,cancel_bid,,2,1.0129358022448143
intraday_factor,cancel_ask,,2,1.0070842757508631
intraday_factor,limit_buy,,3,0.99144075472544491
intraday_factor,limit_sell,,3,0.99144506468701998
intraday_factor,market_buy,,3,0.90270812567376779
intraday_factor,market_sell,,3,0.9272225593896305
intraday_factor,cancel_bid,,3,1.0002455806432127
intraday_factor,cancel_ask,,3,1.0015381495824116
intraday_factor,limit_buy,,4,0.98108602818523516
intraday_factor,limit_sell,,4,0.98469090069722598
intraday_factor,market_buy,,4,0.89515025403266579
intraday_factor,market_sell,,4,0.9022628749783248
intraday_factor,cancel_bid,,4,0.98970601432069494
intraday_factor,cancel_ask,,4,0.99553657230449255
intraday_factor,limit_buy,,5,0.94304439111942895
intraday_factor,limit_sell,,5,0.92414918952975034
intraday_factor,market_buy,,5,0.90667530588091871
intraday_factor,market_sell,,5,0.87300893011964609
intraday_factor,cancel_bid,,5,0.94949508605853361
intraday_factor,cancel_ask,,5,0.92933562267647785
intraday_factor,limit_buy,,6,0.87927422732626259
intraday_factor,limit_sell,,6,0.87644172064875492
intraday_factor,market_buy,,6,0.84331280727492142
intraday_factor,market_sell,,6,0.85378056181723583
intraday_factor,cancel_bid,,6,0.88494651131252322
intraday_factor,cancel_ask,,6,0.88144673459873524
intraday_factor,limit_buy,,7,0.86346009804013624
intraday_factor,limit_sell,,7,0.86004742431002579
intraday_factor,market_buy,,7,0.83504129273536587
intraday_factor,market_sell,,7,0.84303363967400713
intraday_factor,cancel_bid,,7,0.86826176380285902
intraday_factor,cancel_ask,,7,0.8656163715962526
intraday_factor,limit_buy,,8,0.85730947608302643
intraday_factor,limit_sell,,8,0.8386571591144204
intraday_factor,market_buy,,8,0.8446445660696732
intraday_factor,market_sell,,8,0.85225333795734337
intraday_factor,cancel_bid,,8,0.86339703577977212
intraday_factor,cancel_ask,,8,0.8440882132145705
intraday_factor,limit_buy,,9,0.97038081832947876
intraday_factor,limit_sell,,9,0.95076954464652552
intraday_factor,market_buy,,9,0.9256851793098021
intraday_factor,market_sell,,9,0.92870469915033804
intraday_factor,cancel_bid,,9,0.9760190814700056
intraday_factor,cancel_ask,,9,0.95651988957826473
intraday_factor,limit_buy,,10,0.98212137369899655
intraday_factor,limit_sell,,10,0.96778261921557196
intraday_factor,market_buy,,10,0.9361257187218226
intraday_factor,market_sell,,10,0.95333752384255233
intraday_factor,cancel_bid,,10,0.98858053484586361
intraday_factor,cancel_ask,,10,0.97514149823117402
intraday_factor,limit_buy,,11,1.0207177660973914
intraday_factor,limit_sell,,11,1.0220217746984448
intraday_factor,market_buy,,11,1.0660424416528851
intraday_factor,market_sell,,11,1.0741178255592161
intraday_factor,cancel_bid,,11,1.0201725765315963
intraday_factor,cancel_ask,,11,1.0234060115179904
intraday_factor,limit_buy,,12,1.3876216699684014
intraday_factor,limit_sell,,12,1.4206467780731917
intraday_factor,market_buy,,12,2.0294884507422144
intraday_factor,market_sell,,12,1.9659263915380611
intraday_factor,cancel_bid,,12,1.3615877466311208
intraday_factor,cancel_ask,,12,1.3949476823095639
