quantity,count
1,83
2,19
3,18
4,13
5,36
6,14
7,13
8,7
9,8
10,36
11,11
12,15
13,19
14,12
15,7
16,5
17,11
18,9
19,5
20,16
21,12
22,4
23,4
24,11
25,10
26,10
27,4
28,10
29,3
30,7
31,8
32,10
33,4
34,9
35,7
36,9
37,9
38,11
39,9
40,14
41,10
42,7
43,4
44,3
45,3
46,14
47,6
48,12
49,9
50,16
51,7
52,8
53,7
54,9
55,5
56,4
57,2
58,2
59,11
60,11
61,7
62,6
63,5
64,2
65,6
66,4
67,5
68,9
69,7
70,10
71,2
72,6
73,3
74,8
75,21
76,10
78,4
79,6
80,5
81,2
82,5
83,6
84,6
85,2
86,4
87,9
88,1
89,3
90,11
91,3
92,2
93,5
94,8
95,8
96,5
97,8
98,5
99,15
100,983
102,1
103,2
104,1
106,1
108,1
110,2
114,1
118,2
119,1
124,1
127,1
130,1
131,1
135,1
139,1
141,1
144,1
145,1
147,2
148,1
149,1
150,5
161,2
162,1
169,1
171,1
174,1
175,1
176,2
179,2
184,1
188,1
189,1
191,2
192,1
195,1
196,2
198,1
200,76
201,1
216,1
231,1
233,2
238,1
245,1
247,1
262,1
281,1
290,1
300,38
310,1
315,1
323,1
331,1
346,1
355,1
359,1
368,1
373,1
399,1
400,11
462,1
477,1
498,1
500,7
550,1
687,1
700,7
800,1
850,1
1045,1
1166,1
1213,1
1316,1
1528,1
2302,1
2800,1
5177,1
