event_type,observed_count,observed_rate_per_second,stationary_target_rate,configured_mu,stationary_reconstructed_rate
limit_buy,67169,0.5740940170940171,0.5469017025658716,1.7865455617151804,0.5469017025658716
limit_sell,60130,0.513931623931624,0.5411239384597695,1.7676715323019137,0.5411239384597695
market_buy,3509,0.02999145299145299,0.030473710450355608,0.09954745413782833,0.030473710450355608
market_sell,4333,0.03703418803418804,0.03655193057528542,0.11940297321259903,0.03655193057528542
cancel_bid,63478,0.5425470085470085,0.8454804966498511,2.761902955722847,0.8454804966498511
cancel_ask,56846,0.48586324786324786,0.7744328830689482,2.5298140846918975,0.7744328830689482
