event_type,observed_count,observed_rate_per_second,stationary_target_rate,configured_mu,stationary_reconstructed_rate
limit_buy,12091,0.10334188034188034,0.12392386188896456,0.4048179488372843,0.12392386188896456
limit_sell,13171,0.11257264957264958,0.09199066802556537,0.30050284888351353,0.09199066802556537
market_buy,1100,0.009401709401709401,0.009759551572918114,0.03188120180486584,0.009759551572918114
market_sell,1151,0.009837606837606837,0.009479764666398124,0.03096723124356721,0.009479764666398126
cancel_bid,11128,0.0951111111111111,0.16462102610208934,0.5377620186001585,0.16462102610208934
cancel_ask,12115,0.10354700854700855,0.13612723088173193,0.444682287546991,0.13612723088173193
