event_type,observed_count,observed_rate_per_second,stationary_target_rate,configured_mu,stationary_reconstructed_rate
limit_buy,75687,0.6468974358974359,0.7106967912664063,2.321609518136927,0.7106967912664063
limit_sell,86722,0.7412136752136752,0.6774143198447048,2.212886778159369,0.6774143198447048
market_buy,4920,0.04205128205128205,0.0388322746598185,0.12685209722207377,0.038832274659818505
market_sell,4687,0.04005982905982906,0.0432788364512926,0.14137753240755582,0.0432788364512926
cancel_bid,71436,0.6105641025641025,1.122865145345817,3.668026141463002,1.122865145345817
cancel_ask,82540,0.7054700854700855,1.1509509737449284,3.7597731809001,1.1509509737449284
