quantity,count
1,28
2,6
3,8
4,4
5,39
6,5
7,2
8,3
9,8
10,105
11,11
12,10
13,18
14,4
15,1
16,10
18,3
19,6
20,23
22,1
23,2
25,2
26,3
27,3
28,3
30,40
31,4
32,2
36,2
39,2
40,8
45,1
48,3
49,3
50,16
55,3
56,6
57,4
58,6
59,6
60,57
61,4
62,3
63,9
64,6
65,2
66,10
67,6
68,34
69,4
70,13
71,3
73,1
74,1
75,4
76,2
77,2
78,5
79,2
80,11
81,3
82,2
84,11
89,1
90,8
91,1
92,2
95,58
97,2
98,1
99,4
100,4013
101,2
104,8
107,1
110,2
111,1
115,2
119,1
122,1
126,1
130,2
131,10
134,1
135,1
148,2
154,1
159,1
160,8
162,1
168,2
181,1
182,14
200,235
202,3
250,1
300,64
310,1
400,150
430,1
500,13
510,1
600,2
700,11
800,49
900,55
1000,5
1100,65
1114,1
1300,2
1388,1
1400,1
1700,5
2000,1
2048,1
4064,1
40000,1
